"Viewer version","2.91"
"Measure start time","25 July 2023 13:53:34"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"3212","220.4757","0.515"
"3213","220.5555","0.519"
"3214","220.5875","0.519"
"3215","220.6834","0.533"
"3216","220.7314","0.533"
"3217","220.8274","0.544"
"3218","220.8753","0.530"
"3219","220.9713","0.567"
"3220","221.0192","0.500"
"3221","221.0832","0.581"
"3222","221.1471","0.507"
"3223","221.2111","0.593"
"3224","221.2752","0.485"
"3225","221.3391","0.593"
"3226","221.4036","0.467"
"3227","221.4833","0.570"
"3228","221.5798","0.489"
"3229","221.6270","0.567"
"3230","221.7229","0.511"
"3231","221.7709","0.563"
"3232","221.8669","0.541"
"3233","221.8988","0.541"
"3234","221.9628","0.552"
"3235","222.0268","0.567"
"3236","222.0908","0.507"
"3237","222.1868","0.522"
"3238","222.2510","0.526"
"3239","222.3318","0.511"
"3240","222.3799","0.544"
"3241","222.4747","0.519"
"3242","222.5227","0.541"
"3243","222.5866","0.504"
"3244","222.6506","0.563"
"3245","222.7146","0.493"
"3246","222.7785","0.567"
"3247","222.8745","0.485"
"3248","222.9384","0.578"
"3249","223.0024","0.496"
"3250","223.0664","0.585"
"3251","223.1304","0.522"
"3252","223.1944","0.570"
"3253","223.2743","0.522"
"3254","223.3543","0.559"
"3255","223.4023","0.548"
"3256","223.4982","0.567"
"3257","223.5462","0.526"
"3258","223.6261","0.544"
"3259","223.6903","0.544"
"3260","223.7541","0.556"
"3261","223.8182","0.533"
"3262","223.8821","0.563"
"3263","223.9461","0.552"
"3264","224.0420","0.563"
"3265","224.1061","0.567"
"3266","224.1700","0.541"
"3267","224.2500","0.567"
"3268","224.2980","0.526"
"3269","224.3939","0.570"
"3270","224.4420","0.530"
"3271","224.5379","0.574"
"3272","224.5858","0.526"
"3273","224.6499","0.563"
"3274","224.7138","0.541"
"3275","224.7778","0.567"
"3276","224.8417","0.522"
"3277","224.9057","0.548"
"3278","224.9698","0.537"
"3279","225.0656","0.559"
"3280","225.1297","0.522"
"3281","225.1936","0.570"
"3282","225.2576","0.556"
"3283","225.3215","0.544"
"3284","225.3855","0.567"
"3285","225.4814","0.559"
"3286","225.5454","0.563"
"3287","225.6094","0.526"
"3288","225.7053","0.556"
"3289","225.7533","0.548"
"3290","225.8332","0.556"
"3291","225.8652","0.537"
"3292","225.9612","0.552"
"3293","226.0251","0.533"
"3294","226.0891","0.567"
"3295","226.1691","0.522"
"3296","226.2331","0.578"
"3297","226.3131","0.533"
"3298","226.3931","0.556"
"3299","226.4411","0.544"
"3300","226.4891","0.581"
"3301","226.5852","0.541"
"3302","226.6330","0.559"
"3303","226.7289","0.537"
"3304","226.7610","0.556"
"3305","226.8249","0.552"
"3306","226.9209","0.567"
"3307","226.9848","0.548"
"3308","227.0489","0.552"
"3309","227.1127","0.548"
"3310","227.1768","0.567"
"3311","227.2407","0.548"
"3312","227.3367","0.544"
"3313","227.4007","0.556"
"3314","227.4806","0.544"
"3315","227.5287","0.570"
"3316","227.6086","0.548"
"3317","227.6725","0.563"
"3318","227.7365","0.537"
"3319","227.8005","0.544"
"3320","227.8644","0.578"
"3321","227.9284","0.544"
"3322","227.9924","0.559"
"3323","228.0883","0.578"
"3324","228.1683","0.556"
"3325","228.2482","0.563"
"3326","228.2802","0.563"
"3327","228.3762","0.574"
"3328","228.4242","0.559"
"3329","228.5203","0.574"
"3330","228.5681","0.556"
"3331","228.6641","0.567"
"3332","228.7120","0.563"
"3333","228.7440","0.567"
"3334","228.8399","0.552"
"3335","228.9039","0.552"
"3336","228.9679","0.570"
"3337","229.0318","0.563"
"3338","229.0958","0.563"
"3339","229.1599","0.574"
"3340","229.2559","0.515"
"3341","229.3197","0.559"
"3342","229.3837","0.530"
"3343","229.4477","0.552"
"3344","229.5116","0.526"
"3345","229.5757","0.559"
"3346","229.6876","0.567"
"3347","229.7355","0.537"
"3348","229.7835","0.570"
"3349","229.8795","0.548"
"3350","229.9275","0.570"
"3351","230.0234","0.530"
"3352","230.0714","0.570"
"3353","230.1674","0.567"
"3354","230.1994","0.552"
"3355","230.2633","0.556"
"3356","230.3273","0.548"
"3357","230.3912","0.570"
"3358","230.4872","0.552"
"3359","230.5512","0.567"
"3360","230.6152","0.567"
"3361","230.6792","0.548"
"3362","230.7431","0.556"
"3363","230.8071","0.567"
"3364","230.9031","0.552"
"3365","230.9669","0.544"
"3366","231.0310","0.581"
"3367","231.1269","0.570"
"3368","231.1749","0.507"
"3369","231.2228","0.567"
"3370","231.3188","0.526"
"3371","231.3668","0.515"
"3372","231.4628","0.559"
"3373","231.4947","0.552"
"3374","231.5587","0.519"
"3375","231.6547","0.556"
"3376","231.7186","0.570"
"3377","231.7827","0.519"
"3378","231.8467","0.570"
"3379","231.9106","0.541"
"3380","231.9745","0.559"
"3381","232.0545","0.522"
"3382","232.1344","0.567"
"3383","232.2144","0.552"
"3384","232.2624","0.544"
"3385","232.3584","0.567"
