"Viewer version","2.91"
"Measure start time","25 July 2023 13:47:51"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1224","84.0431","0.744"
"1225","84.1072","0.752"
"1226","84.2032","0.793"
"1227","84.2671","0.763"
"1228","84.3630","0.789"
"1229","84.4109","0.744"
"1230","84.4910","0.767"
"1231","84.5229","0.748"
"1232","84.5869","0.763"
"1233","84.6828","0.752"
"1234","84.7468","0.737"
"1235","84.8108","0.744"
"1236","84.8748","0.730"
"1237","84.9387","0.737"
"1238","85.0028","0.722"
"1239","85.0666","0.752"
"1240","85.1626","0.711"
"1241","85.2266","0.744"
"1242","85.2906","0.715"
"1243","85.3545","0.767"
"1244","85.4185","0.719"
"1245","85.4825","0.737"
"1246","85.5784","0.715"
"1247","85.6424","0.733"
"1248","85.7064","0.726"
"1249","85.7865","0.737"
"1250","85.8342","0.741"
"1251","85.9302","0.726"
"1252","85.9781","0.733"
"1253","86.0741","0.756"
"1254","86.1220","0.726"
"1255","86.2180","0.756"
"1256","86.2660","0.726"
"1257","86.3300","0.730"
"1258","86.3939","0.719"
"1259","86.4579","0.726"
"1260","86.5220","0.726"
"1261","86.5858","0.741"
"1262","86.6497","0.733"
"1263","86.7457","0.711"
"1264","86.8096","0.752"
"1265","86.8736","0.704"
"1266","86.9376","0.748"
"1267","87.0016","0.737"
"1268","87.0815","0.763"
"1269","87.1615","0.711"
"1270","87.2096","0.726"
"1271","87.3055","0.730"
"1272","87.3534","0.730"
"1273","87.4493","0.733"
"1274","87.4972","0.722"
"1275","87.5612","0.744"
"1276","87.6251","0.719"
"1277","87.6892","0.744"
"1278","87.7532","0.719"
"1279","87.8171","0.752"
"1280","87.8811","0.741"
"1281","87.9770","0.763"
"1282","88.0410","0.722"
"1283","88.1049","0.763"
"1284","88.1689","0.770"
"1285","88.2329","0.730"
"1286","88.3289","0.774"
"1287","88.3767","0.733"
"1288","88.4729","0.730"
"1289","88.5208","0.733"
"1290","88.6167","0.737"
"1291","88.6646","0.748"
"1292","88.7286","0.759"
"1293","88.7927","0.781"
"1294","88.8565","0.748"
"1295","88.9205","0.752"
"1296","88.9844","0.748"
"1297","89.0804","0.752"
"1298","89.1604","0.741"
"1299","89.2084","0.763"
"1300","89.3042","0.756"
"1301","89.3522","0.763"
"1302","89.4002","0.793"
"1303","89.4962","0.730"
"1304","89.5442","0.756"
"1305","89.6241","0.733"
"1306","89.6881","0.748"
"1307","89.7521","0.737"
"1308","89.8160","0.756"
"1309","89.8799","0.722"
"1310","89.9440","0.756"
"1311","90.0399","0.748"
"1312","90.0879","0.730"
"1313","90.1838","0.730"
"1314","90.2318","0.730"
"1315","90.3278","0.715"
"1316","90.3757","0.719"
"1317","90.4718","0.744"
"1318","90.5196","0.719"
"1319","90.5676","0.741"
"1320","90.6316","0.741"
"1321","90.6956","0.733"
"1322","90.7599","0.722"
"1323","90.8555","0.756"
"1324","90.9195","0.681"
"1325","90.9835","0.737"
"1326","91.0474","0.748"
"1327","91.1115","0.726"
"1328","91.1758","0.737"
"1329","91.2717","0.733"
"1330","91.3517","0.741"
"1331","91.3993","0.726"
"1332","91.4953","0.730"
"1333","91.5432","0.726"
"1334","91.6232","0.719"
"1335","91.6551","0.726"
"1336","91.7511","0.722"
