"Viewer version","2.91"
"Measure start time","25 July 2023 15:50:54"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"3608","247.2431","4.644"
"3609","247.2911","4.641"
"3610","247.3871","4.652"
"3611","247.4351","4.644"
"3612","247.5311","4.648"
"3613","247.5630","4.622"
"3614","247.6269","4.659"
"3615","247.7229","4.622"
"3616","247.7869","4.659"
"3617","247.8508","4.633"
"3618","247.9147","4.641"
"3619","247.9788","4.626"
"3620","248.0427","4.626"
"3621","248.1387","4.607"
"3622","248.2027","4.641"
"3623","248.2666","4.615"
"3624","248.3466","4.633"
"3625","248.3946","4.630"
"3626","248.4905","4.637"
"3627","248.5384","4.626"
"3628","248.6344","4.611"
"3629","248.6824","4.619"
"3630","248.7305","4.619"
"3631","248.8263","4.630"
"3632","248.8583","4.596"
"3633","248.9543","4.619"
"3634","249.0182","4.604"
"3635","249.0824","4.596"
"3636","249.1462","4.578"
"3637","249.2101","4.626"
"3638","249.2741","4.585"
"3639","249.3861","4.633"
"3640","249.4340","4.600"
"3641","249.5300","4.633"
"3642","249.5780","4.596"
"3643","249.6102","4.652"
"3644","249.7064","4.626"
"3645","249.7703","4.644"
"3646","249.8340","4.589"
"3647","249.8979","4.637"
"3648","249.9618","4.604"
"3649","250.0417","4.633"
"3650","250.1377","4.619"
"3651","250.1856","4.600"
"3652","250.2816","4.611"
"3653","250.3298","4.622"
"3654","250.3776","4.633"
"3655","250.4735","4.615"
"3656","250.5215","4.678"
"3657","250.6176","4.667"
"3658","250.6655","4.630"
"3659","250.7294","4.589"
"3660","250.7934","4.722"
"3661","250.8574","4.437"
"3662","250.9213","4.596"
"3663","250.9853","4.652"
"3664","251.0813","4.544"
"3665","251.1453","4.533"
"3666","251.2093","4.619"
"3667","251.2893","4.615"
"3668","251.3692","4.544"
"3669","251.4172","4.600"
"3670","251.5132","4.596"
"3671","251.5612","4.567"
"3672","251.6251","4.600"
"3673","251.6891","4.552"
"3674","251.7532","4.596"
"3675","251.8170","4.548"
"3676","251.8810","4.604"
"3677","251.9771","4.556"
"3678","252.0413","4.596"
"3679","252.1049","4.607"
"3680","252.2009","4.544"
"3681","252.2489","4.593"
"3682","252.2968","4.593"
"3683","252.3928","4.578"
"3684","252.4247","4.548"
"3685","252.5207","4.593"
"3686","252.5848","4.567"
"3687","252.6490","4.552"
"3688","252.7127","4.544"
"3689","252.7766","4.559"
"3690","252.8565","4.563"
"3691","252.9528","4.552"
"3692","253.0010","4.537"
"3693","253.0965","4.533"
"3694","253.1296","4.548"
"3695","253.1927","4.570"
"3696","253.2566","4.511"
"3697","253.3205","4.593"
"3698","253.4163","4.511"
"3699","253.4802","4.559"
"3700","253.5442","4.544"
"3701","253.6082","4.563"
"3702","253.6882","4.530"
"3703","253.7681","4.559"
"3704","253.8161","4.537"
"3705","253.9121","4.511"
"3706","253.9600","4.559"
"3707","254.0559","4.544"
"3708","254.1039","4.541"
"3709","254.1359","4.511"
"3710","254.2318","4.544"
"3711","254.2958","4.530"
"3712","254.3598","4.519"
"3713","254.4237","4.530"
"3714","254.4877","4.544"
"3715","254.5837","4.511"
"3716","254.6636","4.537"
"3717","254.7116","4.507"
"3718","254.8076","4.533"
"3719","254.8556","4.526"
"3720","254.9195","4.556"
"3721","254.9835","4.511"
"3722","255.0474","4.548"
"3723","255.1126","4.530"
"3724","255.1766","4.526"
"3725","255.2396","4.530"
"3726","255.3353","4.530"
"3727","255.3993","4.526"
"3728","255.4632","4.507"
"3729","255.5272","4.526"
"3730","255.6237","4.537"
"3731","255.6721","4.526"
"3732","255.7672","4.504"
"3733","255.8152","4.526"
"3734","255.8952","4.526"
"3735","255.9270","4.533"
"3736","255.9910","4.519"
"3737","256.0871","4.526"
"3738","256.1509","4.519"
"3739","256.2148","4.537"
"3740","256.2789","4.519"
"3741","256.3748","4.530"
"3742","256.4229","4.530"
"3743","256.5186","4.537"
"3744","256.5506","4.511"
"3745","256.6146","4.541"
"3746","256.6787","4.504"
"3747","256.7745","4.533"
"3748","256.8385","4.526"
"3749","256.9026","4.541"
"3750","256.9666","4.493"
"3751","257.0469","4.519"
"3752","257.1423","4.533"
"3753","257.1903","4.511"
"3754","257.2388","4.533"
"3755","257.3024","4.519"
"3756","257.3662","4.507"
"3757","257.4622","4.526"
"3758","257.5263","4.519"
"3759","257.5903","4.496"
"3760","257.6542","4.515"
"3761","257.7180","4.519"
"3762","257.7822","4.515"
"3763","257.8784","4.507"
"3764","257.9265","4.544"
"3765","258.0224","4.530"
"3766","258.0699","4.541"
"3767","258.1498","4.493"
"3768","258.2138","4.556"
"3769","258.2777","4.526"
"3770","258.3418","4.544"
"3771","258.4058","4.530"
"3772","258.4863","4.533"
"3773","258.5496","4.563"
"3774","258.6455","4.522"
"3775","258.6935","4.519"
"3776","258.7895","4.544"
"3777","258.8374","4.522"
"3778","258.8855","4.504"
"3779","258.9654","4.496"
"3780","259.0294","4.541"
"3781","259.0934","4.500"
"3782","259.1573","4.522"
"3783","259.2213","4.504"
"3784","259.2853","4.522"
"3785","259.3813","4.526"
"3786","259.4451","4.496"
"3787","259.5090","4.541"
"3788","259.5731","4.522"
"3789","259.6370","4.507"
"3790","259.7010","4.493"
"3791","259.8130","4.533"
"3792","259.8610","4.504"
"3793","259.9569","4.500"
"3794","260.0049","4.519"
"3795","260.0369","4.515"
"3796","260.1328","4.500"
"3797","260.1967","4.526"
"3798","260.2607","4.489"
"3799","260.3247","4.504"
"3800","260.3887","4.519"
"3801","260.4846","4.515"
"3802","260.5326","4.511"
"3803","260.6285","4.500"
"3804","260.6765","4.519"
"3805","260.7725","4.481"
"3806","260.8204","4.515"
"3807","260.8844","4.504"
"3808","260.9484","4.522"
"3809","261.0124","4.474"
"3810","261.0763","4.515"
"3811","261.1563","4.496"
"3812","261.2363","4.500"
"3813","261.2842","4.485"
"3814","261.3804","4.511"
"3815","261.4282","4.489"
"3816","261.5243","4.511"
"3817","261.5562","4.504"
"3818","261.6200","4.496"
"3819","261.6841","4.496"
"3820","261.7800","4.511"
"3821","261.8440","4.489"
"3822","261.9080","4.500"
"3823","261.9720","4.519"
"3824","262.0360","4.485"
"3825","262.1159","4.485"
"3826","262.1958","4.504"
"3827","262.2438","4.493"
"3828","262.3398","4.467"
"3829","262.3878","4.489"
"3830","262.4837","4.481"
"3831","262.5317","4.467"
"3832","262.6277","4.463"
"3833","262.6757","4.481"
"3834","262.7237","4.456"
"3835","262.8197","4.496"
"3836","262.8516","4.493"
"3837","262.9156","4.470"
"3838","263.0115","4.470"
"3839","263.0755","4.489"
"3840","263.1398","4.474"
"3841","263.2037","4.474"
"3842","263.2677","4.478"
"3843","263.3637","4.489"
"3844","263.4114","4.478"
"3845","263.5073","4.470"
"3846","263.5553","4.478"
"3847","263.6353","4.485"
"3848","263.6993","4.500"
"3849","263.7634","4.485"
"3850","263.8272","4.481"
"3851","263.8911","4.478"
"3852","263.9711","4.481"
"3853","264.0671","4.493"
"3854","264.1151","4.474"
"3855","264.1630","4.481"
"3856","264.2430","4.489"
"3857","264.3071","4.485"
"3858","264.3713","4.485"
"3859","264.4350","4.463"
"3860","264.4992","4.478"
"3861","264.5951","4.474"
"3862","264.6588","4.496"
"3863","264.7228","4.448"
"3864","264.8028","4.470"
"3865","264.8829","4.485"
"3866","264.9309","4.485"
"3867","265.0266","4.474"
"3868","265.0590","4.474"
"3869","265.1226","4.500"
"3870","265.1866","4.470"
"3871","265.2505","4.485"
"3872","265.3465","4.485"
"3873","265.4105","4.470"
"3874","265.4744","4.474"
"3875","265.5385","4.481"
"3876","265.6345","4.485"
"3877","265.6664","4.481"
"3878","265.7304","4.470"
"3879","265.8263","4.496"
"3880","265.8903","4.463"
"3881","265.9543","4.493"
"3882","266.0182","4.485"
"3883","266.0821","4.481"
"3884","266.1621","4.470"
"3885","266.2586","4.467"
"3886","266.3062","4.463"
"3887","266.3861","4.474"
"3888","266.4181","4.467"
"3889","266.4820","4.463"
"3890","266.5780","4.470"
"3891","266.6420","4.459"
"3892","266.7060","4.433"
"3893","266.7700","4.463"
"3894","266.8339","4.478"
"3895","266.9299","4.452"
"3896","266.9938","4.448"
