"Viewer version","2.91"
"Measure start time","25 July 2023 15:50:54"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"4713","323.0479","2.107"
"4714","323.0798","2.100"
"4715","323.1439","2.093"
"4716","323.2241","2.130"
"4717","323.2878","2.115"
"4718","323.3518","2.107"
"4719","323.4477","2.107"
"4720","323.4957","2.122"
"4721","323.5917","2.081"
"4722","323.6396","2.078"
"4723","323.7201","2.104"
"4724","323.7836","2.093"
"4725","323.8475","2.059"
"4726","323.9115","2.104"
"4727","323.9755","2.096"
"4728","324.0395","2.085"
"4729","324.1354","2.089"
"4730","324.1835","2.089"
"4731","324.2794","2.085"
"4732","324.3274","2.111"
"4733","324.4075","2.093"
"4734","324.4716","2.093"
"4735","324.5352","2.078"
"4736","324.5995","2.081"
"4737","324.6792","2.085"
"4738","324.7272","2.081"
"4739","324.8231","2.085"
"4740","324.8711","2.078"
"4741","324.9670","2.078"
"4742","325.0151","2.085"
"4743","325.0950","2.085"
"4744","325.1269","2.059"
"4745","325.2229","2.070"
"4746","325.2869","2.096"
"4747","325.3508","2.085"
"4748","325.4149","2.056"
"4749","325.4789","2.063"
"4750","325.5428","2.089"
"4751","325.6388","2.078"
"4752","325.7027","2.067"
"4753","325.7827","2.085"
"4754","325.8307","2.078"
"4755","325.9266","2.063"
"4756","325.9746","2.067"
"4757","326.0706","2.078"
"4758","326.1185","2.044"
"4759","326.1985","2.063"
"4760","326.2307","2.078"
"4761","326.2944","2.067"
"4762","326.3905","2.052"
"4763","326.4543","2.078"
"4764","326.5184","2.048"
"4765","326.5824","2.063"
"4766","326.6463","2.078"
"4767","326.7263","2.052"
"4768","326.8223","2.067"
"4769","326.8702","2.070"
"4770","326.9502","2.093"
"4771","326.9822","2.052"
"4772","327.0782","2.063"
"4773","327.1422","2.104"
"4774","327.2063","2.067"
"4775","327.2703","2.070"
"4776","327.3341","2.078"
"4777","327.3984","2.078"
"4778","327.4940","2.056"
"4779","327.5420","2.059"
"4780","327.6380","2.078"
"4781","327.6860","2.059"
"4782","327.7819","2.056"
"4783","327.8299","2.048"
"4784","327.9260","2.067"
"4785","327.9739","2.048"
"4786","328.0218","2.059"
"4787","328.1018","2.070"
"4788","328.1658","2.074"
"4789","328.2298","2.067"
"4790","328.2939","2.074"
"4791","328.3577","2.056"
"4792","328.4217","2.081"
"4793","328.5177","2.048"
"4794","328.5816","2.033"
"4795","328.6456","2.052"
"4796","328.7096","2.063"
"4797","328.7736","2.044"
"4798","328.8376","2.052"
"4799","328.9335","2.041"
"4800","328.9975","2.074"
"4801","329.0775","2.059"
"4802","329.1582","2.048"
"4803","329.2056","2.052"
"4804","329.3014","2.044"
"4805","329.3494","2.056"
"4806","329.3973","2.015"
"4807","329.4612","2.048"
"4808","329.5252","2.019"
"4809","329.5892","2.044"
"4810","329.6852","2.022"
"4811","329.7501","2.026"
"4812","329.8134","2.033"
"4813","329.8931","2.041"
"4814","329.9731","2.019"
"4815","330.0211","2.037"
"4816","330.1180","2.011"
"4817","330.1655","2.015"
"4818","330.2610","2.007"
"4819","330.3089","2.026"
"4820","330.3568","2.004"
"4821","330.4209","2.022"
"4822","330.4849","2.019"
"4823","330.5488","2.030"
"4824","330.6448","2.026"
"4825","330.7088","2.030"
"4826","330.7727","2.022"
"4827","330.8368","2.026"
"4828","330.9167","2.041"
"4829","331.0126","2.007"
"4830","331.0607","2.052"
"4831","331.1086","2.011"
"4832","331.2046","2.033"
"4833","331.2525","2.015"
"4834","331.3325","2.015"
"4835","331.3965","2.019"
"4836","331.4605","2.007"
"4837","331.5244","2.015"
"4838","331.5884","1.989"
"4839","331.6524","2.011"
"4840","331.7163","2.011"
"4841","331.8123","2.007"
"4842","331.8923","2.004"
"4843","331.9402","1.996"
"4844","332.0362","2.052"
"4845","332.0841","2.007"
"4846","332.1481","1.985"
"4847","332.2121","1.996"
"4848","332.2760","2.037"
"4849","332.3400","2.019"
"4850","332.4040","1.967"
"4851","332.4999","2.007"
"4852","332.5639","2.019"
"4853","332.6280","2.011"
"4854","332.7079","2.004"
"4855","332.7559","2.019"
"4856","332.8359","2.022"
"4857","332.8997","2.026"
"4858","332.9637","2.059"
"4859","333.0276","2.067"
"4860","333.0916","2.019"
"4861","333.1556","2.022"
"4862","333.2515","2.033"
"4863","333.3156","1.959"
"4864","333.3796","1.959"
"4865","333.4436","1.996"
"4866","333.5238","1.970"
"4867","333.5878","1.974"
"4868","333.6514","1.974"
"4869","333.7155","2.011"
"4870","333.8112","1.974"
"4871","333.8592","1.989"
"4872","333.9556","1.993"
"4873","334.0034","1.989"
"4874","334.0991","2.022"
"4875","334.1471","2.011"
"4876","334.2270","2.033"
"4877","334.2591","2.000"
"4878","334.3231","2.030"
"4879","334.3870","1.974"
"4880","334.4829","1.993"
"4881","334.5471","2.004"
"4882","334.6117","2.019"
"4883","334.6751","1.993"
"4884","334.7388","2.015"
"4885","334.8347","2.004"
"4886","334.9155","2.022"
"4887","334.9633","2.019"
"4888","335.0587","2.026"
"4889","335.1066","2.019"
"4890","335.1547","2.015"
"4891","335.2506","2.004"
"4892","335.2986","2.022"
"4893","335.3625","2.019"
"4894","335.4265","2.004"
"4895","335.4905","1.993"
"4896","335.5867","2.015"
"4897","335.6508","2.015"
"4898","335.7144","2.011"
"4899","335.7783","2.015"
"4900","335.8425","2.011"
"4901","335.9065","1.981"
"4902","336.0022","1.989"
"4903","336.0822","2.000"
"4904","336.1303","1.993"
"4905","336.2262","1.985"
"4906","336.2742","1.985"
"4907","336.3221","2.030"
"4908","336.3860","1.993"
"4909","336.4500","1.985"
"4910","336.5459","1.993"
"4911","336.6099","2.026"
"4912","336.6739","1.978"
"4913","336.7380","1.996"
"4914","336.8019","2.000"
"4915","336.8828","1.996"
"4916","336.9778","1.985"
"4917","337.0258","2.000"
"4918","337.1057","2.015"
"4919","337.1377","1.974"
"4920","337.2017","2.019"
"4921","337.2976","1.993"
"4922","337.3616","1.978"
"4923","337.4256","1.985"
"4924","337.4898","2.004"
"4925","337.5536","1.974"
"4926","337.6495","1.956"
"4927","337.6975","2.015"
"4928","337.7934","1.974"
"4929","337.8414","2.000"
"4930","337.9374","1.959"
"4931","337.9853","1.993"
"4932","338.0813","1.993"
"4933","338.1292","1.970"
"4934","338.1772","2.000"
"4935","338.2732","1.970"
"4936","338.3212","1.996"
"4937","338.4171","1.956"
"4938","338.4490","1.974"
"4939","338.5130","1.970"
"4940","338.5770","2.004"
"4941","338.6410","1.978"
"4942","338.7369","1.993"
"4943","338.8009","2.019"
"4944","338.8649","1.974"
"4945","338.9289","2.000"
"4946","338.9928","1.959"
"4947","339.0568","2.004"
"4948","339.1528","1.959"
"4949","339.2168","2.000"
"4950","339.2968","1.967"
"4951","339.3448","1.996"
"4952","339.4407","1.989"
"4953","339.4886","1.974"
"4954","339.5846","1.985"
"4955","339.6326","1.970"
"4956","339.7285","1.978"
"4957","339.7765","1.959"
"4958","339.8245","1.985"
"4959","339.8885","1.963"
"4960","339.9524","1.967"
"4961","340.0165","1.974"
"4962","340.1123","1.970"
"4963","340.1763","1.974"
"4964","340.2403","1.978"
"4965","340.3043","2.000"
"4966","340.3843","1.981"
"4967","340.4642","1.993"
"4968","340.5122","1.985"
"4969","340.6081","1.978"
"4970","340.6404","1.993"
"4971","340.7041","1.956"
"4972","340.8000","1.989"
"4973","340.8642","1.967"
"4974","340.9123","2.004"
"4975","340.9925","1.959"
"4976","341.0885","1.996"
"4977","341.1361","1.944"
"4978","341.2323","1.996"
"4979","341.2798","1.944"
"4980","341.3758","2.019"
"4981","341.4237","1.952"
"4982","341.4718","1.974"
"4983","341.5361","1.963"
"4984","341.6003","1.989"
"4985","341.6638","1.978"
"4986","341.7596","1.926"
"4987","341.8236","2.015"
"4988","341.8875","1.926"
"4989","341.9515","2.019"
"4990","342.0315","1.907"
"4991","342.0794","2.011"
"4992","342.1754","1.930"
"4993","342.2234","2.000"
"4994","342.3193","1.956"
"4995","342.3673","1.956"
"4996","342.4632","1.956"
"4997","342.5113","1.985"
"4998","342.6071","1.926"
"4999","342.6551","1.974"
"5000","342.7031","1.930"
"5001","342.7670","1.967"
"5002","342.8311","1.930"
"5003","342.8951","1.978"
"5004","342.9910","1.933"
"5005","343.0550","1.967"
"5006","343.1189","1.948"
"5007","343.1829","1.948"
"5008","343.2470","1.941"
"5009","343.3428","1.933"
"5010","343.3908","1.970"
"5011","343.4868","1.926"
"5012","343.5353","1.970"
"5013","343.6307","1.907"
"5014","343.6787","1.959"
"5015","343.7598","1.881"
"5016","343.7909","1.978"
"5017","343.8549","1.904"
"5018","343.9506","1.963"
"5019","344.0145","1.889"
"5020","344.0785","1.967"
"5021","344.1424","1.919"
"5022","344.2064","1.933"
"5023","344.3023","1.922"
"5024","344.3663","1.944"
"5025","344.4303","1.926"
"5026","344.5263","1.933"
"5027","344.5743","1.952"
"5028","344.6222","1.915"
"5029","344.7182","1.926"
"5030","344.7662","1.930"
"5031","344.8622","1.937"
"5032","344.9101","1.881"
"5033","344.9740","1.963"
"5034","345.0380","1.896"
"5035","345.1020","1.963"
"5036","345.1660","1.915"
"5037","345.2299","1.974"
"5038","345.3259","1.900"
"5039","345.3899","1.970"
"5040","345.4538","1.941"
"5041","345.5178","1.944"
"5042","345.5818","1.948"
"5043","345.6456","1.948"
"5044","345.7258","1.944"
"5045","345.8228","1.944"
"5046","345.8695","1.933"
"5047","345.9501","1.941"
"5048","345.9816","1.930"
"5049","346.0777","1.970"
"5050","346.1414","1.922"
"5051","346.2053","1.937"
"5052","346.2693","1.944"
"5053","346.3333","1.937"
"5054","346.4293","1.978"
"5055","346.4933","1.889"
"5056","346.5731","1.974"
"5057","346.6212","1.922"
"5058","346.7172","1.970"
"5059","346.7651","1.922"
"5060","346.8610","1.952"
"5061","346.9090","1.922"
"5062","346.9572","1.956"
"5063","347.0209","1.907"
"5064","347.0850","1.956"
"5065","347.1490","1.915"
"5066","347.2453","1.930"
"5067","347.2929","1.907"
"5068","347.3731","1.941"
"5069","347.4528","1.930"
"5070","347.5007","1.944"
"5071","347.5967","1.933"
"5072","347.6446","1.933"
"5073","347.7246","1.944"
"5074","347.8050","1.930"
"5075","347.8366","1.952"
"5076","347.9336","1.922"
"5077","347.9977","1.963"
"5078","348.0764","1.926"
"5079","348.1564","1.956"
"5080","348.2043","1.919"
"5081","348.3004","1.956"
"5082","348.3485","1.937"
"5083","348.3964","1.956"
"5084","348.4603","1.930"
"5085","348.5243","1.944"
"5086","348.6201","1.919"
"5087","348.6841","1.952"
"5088","348.7481","1.937"
"5089","348.8120","1.937"
"5090","348.8760","1.930"
"5091","348.9401","1.956"
