"Viewer version","2.91"
"Measure start time","25 July 2023 15:50:54"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"184","12.6659","45.744"
"185","12.7301","45.552"
"186","12.7940","45.104"
"187","12.8739","45.659"
"188","12.9379","45.448"
"189","13.0178","45.789"
"190","13.1135","44.926"
"191","13.1615","45.737"
"192","13.2575","45.381"
"193","13.3055","45.459"
"194","13.3535","45.196"
"195","13.4495","45.507"
"196","13.4974","45.567"
"197","13.5614","45.193"
"198","13.6253","45.481"
"199","13.6893","45.296"
"200","13.7532","45.663"
"201","13.8173","45.326"
"202","13.9131","45.389"
"203","13.9771","45.389"
"204","14.0411","45.496"
"205","14.1051","45.374"
"206","14.1691","45.422"
"207","14.2330","45.374"
"208","14.3289","45.563"
"209","14.4089","45.219"
"210","14.4569","45.674"
"211","14.5368","45.244"
"212","14.5688","45.633"
"213","14.6650","45.278"
"214","14.7289","45.485"
"215","14.7929","45.274"
"216","14.8570","45.485"
"217","14.9206","45.300"
"218","15.0167","45.241"
"219","15.0646","45.619"
"220","15.1606","45.293"
"221","15.2085","45.470"
"222","15.3045","45.396"
"223","15.3525","45.581"
"224","15.4486","45.181"
"225","15.4804","45.496"
"226","15.5443","45.393"
"227","15.6083","45.333"
"228","15.6723","45.467"
"229","15.7684","44.993"
"230","15.8163","46.015"
"231","15.9122","44.941"
"232","15.9601","45.715"
"233","16.0403","44.900"
"234","16.1041","45.741"
"235","16.1681","45.600"
"236","16.2320","45.063"
"237","16.2960","45.744"
"238","16.3600","45.078"
"239","16.4239","46.096"
"240","16.5199","44.874"
"241","16.5679","45.015"
"242","16.6638","46.526"
"243","16.7118","44.837"
"244","16.8078","44.422"
"245","16.8557","46.622"
"246","16.9356","45.330"
"247","16.9677","44.344"
"248","17.0636","46.274"
"249","17.1276","45.470"
"250","17.1915","44.663"
"251","17.2555","45.700"
"252","17.3195","45.700"
"253","17.3835","44.619"
"254","17.4793","45.896"
"255","17.5435","45.437"
"256","17.6076","44.815"
"257","17.6877","45.552"
"258","17.7357","45.648"
"259","17.8313","44.985"
"260","17.8792","45.370"
"261","17.9591","45.859"
"262","17.9911","44.719"
"263","18.0871","45.381"
"264","18.1512","45.693"
"265","18.2153","45.011"
"266","18.2793","45.311"
"267","18.3429","45.578"
"268","18.4548","45.289"
"269","18.5028","44.996"
"270","18.5987","45.652"
"271","18.6468","45.296"
"272","18.6946","45.104"
"273","18.7586","45.411"
"274","18.8226","45.381"
"275","18.8865","45.259"
"276","18.9666","45.315"
"277","19.0464","45.411"
"278","19.1424","45.119"
"279","19.1907","45.196"
"280","19.2387","45.411"
"281","19.3343","45.274"
"282","19.3822","45.541"
"283","19.4462","44.915"
"284","19.5103","45.344"
"285","19.5742","45.270"
"286","19.6701","44.896"
"287","19.7341","44.678"
"288","19.7980","46.030"
"289","19.8620","45.385"
"290","19.9420","44.863"
"291","20.0219","45.644"
"292","20.0698","45.133"
"293","20.1658","44.781"
"294","20.2138","46.170"
"295","20.2618","44.874"
"296","20.3578","45.022"
"297","20.4057","45.385"
"298","20.4697","45.993"
"299","20.5336","44.326"
"300","20.5977","45.556"
"301","20.6936","45.693"
"302","20.7577","44.715"
"303","20.8216","45.441"
"304","20.9176","45.256"
"305","20.9656","45.367"
"306","21.0136","45.122"
"307","21.1095","45.526"
"308","21.1575","44.922"
"309","21.2534","45.315"
"310","21.3014","45.252"
"311","21.3814","45.193"
"312","21.4454","45.122"
"313","21.5093","45.700"
"314","21.5733","44.837"
"315","21.6373","45.404"
"316","21.7013","45.111"
"317","21.7652","45.585"
"318","21.8613","44.704"
"319","21.9092","45.433"
"320","22.0052","45.226"
"321","22.0534","45.115"
"322","22.1493","45.285"
"323","22.1814","45.370"
"324","22.2451","45.185"
"325","22.3091","45.148"
"326","22.4054","45.281"
"327","22.4690","45.248"
"328","22.5329","45.193"
"329","22.5969","45.130"
"330","22.6770","45.467"
"331","22.7571","44.785"
"332","22.8051","45.711"
"333","22.9008","44.911"
"334","22.9488","45.411"
"335","23.0128","45.033"
"336","23.0772","45.633"
"337","23.1408","44.781"
"338","23.2047","45.363"
"339","23.2688","45.193"
"340","23.3649","45.330"
"341","23.4286","44.867"
"342","23.4925","45.437"
"343","23.5566","45.163"
"344","23.6525","45.196"
"345","23.7005","45.111"
"346","23.7965","45.293"
"347","23.8452","45.211"
"348","23.8931","45.141"
"349","23.9888","45.370"
"350","24.0211","45.081"
"351","24.1172","45.467"
"352","24.1804","45.426"
"353","24.2444","45.185"
"354","24.3083","44.785"
"355","24.3723","45.496"
"356","24.4363","44.770"
"357","24.5172","45.470"
"358","24.6126","44.981"
"359","24.6606","45.000"
"360","24.7566","45.104"
"361","24.7882","45.415"
"362","24.8525","45.033"
"363","24.9161","44.844"
"364","24.9801","45.726"
"365","25.0762","44.519"
"366","25.1401","46.863"
"367","25.2041","43.207"
"368","25.2680","45.107"
"369","25.3321","47.767"
"370","25.4279","43.681"
"371","25.4759","43.222"
"372","25.5719","48.330"
"373","25.6199","44.248"
"374","25.7161","43.441"
"375","25.7638","47.611"
"376","25.8118","44.381"
"377","25.8761","43.670"
"378","25.9401","46.944"
"379","26.0357","44.759"
"380","26.0997","43.485"
"381","26.1637","46.411"
"382","26.2276","45.244"
