"Viewer version","2.91"
"Measure start time","25 July 2023 15:50:54"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"2273","155.6866","13.556"
"2274","155.7826","13.641"
"2275","155.8466","13.626"
"2276","155.9105","13.593"
"2277","155.9745","13.622"
"2278","156.0704","13.537"
"2279","156.1184","13.556"
"2280","156.2144","13.570"
"2281","156.2623","13.581"
"2282","156.3104","13.567"
"2283","156.4065","13.537"
"2284","156.4543","13.493"
"2285","156.5342","13.578"
"2286","156.5982","13.496"
"2287","156.6622","13.530"
"2288","156.7261","13.481"
"2289","156.7901","13.519"
"2290","156.8541","13.463"
"2291","156.9501","13.556"
"2292","157.0141","13.556"
"2293","157.0780","13.230"
"2294","157.1420","13.567"
"2295","157.2060","13.526"
"2296","157.2699","13.411"
"2297","157.3499","13.389"
"2298","157.4298","13.441"
"2299","157.4778","13.581"
"2300","157.5738","13.185"
"2301","157.6218","13.541"
"2302","157.7178","13.485"
"2303","157.7665","13.233"
"2304","157.8305","13.478"
"2305","157.8937","13.467"
"2306","157.9576","13.381"
"2307","158.0216","13.270"
"2308","158.0855","13.496"
"2309","158.1815","13.315"
"2310","158.2615","13.319"
"2311","158.3415","13.448"
"2312","158.3894","13.263"
"2313","158.4534","13.344"
"2314","158.5173","13.300"
"2315","158.5813","13.456"
"2316","158.6453","13.174"
"2317","158.7093","13.374"
"2318","158.7732","13.348"
"2319","158.8372","13.241"
"2320","158.9331","13.296"
"2321","159.0131","13.315"
"2322","159.0771","13.311"
"2323","159.1571","13.215"
"2324","159.1890","13.330"
"2325","159.2850","13.207"
"2326","159.3329","13.248"
"2327","159.4291","13.270"
