Viewer version,2.91,
Measure start time,25/7/2023 15:50,
Type of measurement,Flow [Linearized],
Sampling interval [ms],0,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,203900007,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM6, 115200, ECHOOFF",
Sensor Cable Version,1.8,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
7202,493.7676,-0.063
7203,493.8315,-0.067
7204,493.8955,-0.085
7205,493.9595,-0.067
7206,494.0554,-0.111
7207,494.1194,-0.081
7208,494.1833,-0.104
7209,494.2473,-0.107
7210,494.3113,-0.111
7211,494.4072,-0.107
7212,494.4552,-0.096
7213,494.5515,-0.085
7214,494.5992,-0.096
7215,494.6631,-0.085
7216,494.727,-0.078
7217,494.7912,-0.078
7218,494.8552,-0.093
7219,494.9522,-0.078
7220,495.0309,-0.078
7221,495.0629,-0.085
7222,495.1588,-0.081
7223,495.239,-0.078
7224,495.2868,-0.1
7225,495.3827,-0.096
7226,495.431,-0.1
7227,495.4798,-0.078
7228,495.5429,-0.096
7229,495.6068,-0.078
7230,495.7026,-0.085
7231,495.7666,-0.059
7232,495.8305,-0.07
7233,495.8945,-0.089
7234,495.9585,-0.056
7235,496.0224,-0.081
7236,496.1184,-0.078
7237,496.1664,-0.056
7238,496.2627,-0.044
7239,496.3104,-0.093
7240,496.3916,-0.063
7241,496.4545,-0.067
7242,496.5186,-0.067
7243,496.5822,-0.074
7244,496.6461,-0.078
7245,496.7101,-0.056
7246,496.8063,-0.059
7247,496.8544,-0.081
7248,496.9501,-0.07
7249,496.9823,-0.056
7250,497.0466,-0.052
7251,497.1432,-0.044
7252,497.2219,-0.078
7253,497.2859,-0.067
7254,497.3499,-0.056
7255,497.3982,-0.063
7256,497.4938,-0.067
7257,497.542,-0.067
7258,497.6058,-0.085
7259,497.6705,-0.078
7260,497.7338,-0.078
7261,497.8143,-0.056
7262,497.8937,-0.093
7263,497.9736,-0.078
7264,498.0216,-0.074
7265,498.1178,-0.056
7266,498.1655,-0.078
7267,498.2295,-0.067
7268,498.2936,-0.074
7269,498.3574,-0.093
7270,498.4216,-0.074
7271,498.5016,-0.085
7272,498.5816,-0.096
7273,498.6773,-0.111
7274,498.7093,-0.074
7275,498.7734,-0.081
7276,498.8372,-0.067
7277,498.9012,-0.07
7278,498.9652,-0.074
7279,499.0613,-0.074
7280,499.1251,-0.104
7281,499.1891,-0.085
7282,499.2533,-0.063
7283,499.3171,-0.074
7284,499.4131,-0.089
7285,499.461,-0.078
7286,499.557,-0.052
7287,499.605,-0.085
7288,499.7009,-0.081
7289,499.7489,-0.093
7290,499.8449,-0.063
7291,499.8928,-0.074
7292,499.9408,-0.078
7293,500.0368,0.078
7294,500.0848,0.081
7295,500.1647,0.052
7296,500.2286,0.096
7297,500.2926,0.067
7298,500.3566,0.07
7299,500.4206,0.074
7300,500.4846,0.096
7301,500.5486,0.093
7302,500.6605,0.056
7303,500.7084,0.089
7304,500.8044,0.081
7305,500.8365,0.107
7306,500.9004,0.059
7307,500.9644,0.096
7308,501.0284,0.089
7309,501.0923,0.063
7310,501.1882,0.067
7311,501.2522,0.07
7312,501.3162,0.074
7313,501.3802,0.07
7314,501.4441,0.074
7315,501.5081,0.063
7316,501.6041,0.074
7317,501.6841,0.063
7318,501.7326,0.026
7319,501.812,0.059
7320,501.8446,0.056
7321,501.9401,0.059
7322,502.0038,0.037
7323,502.0677,0.056
7324,502.1318,0.037
7325,502.1957,0.037
7326,502.2596,0.048
7327,502.3559,0.041
7328,502.4357,-0.004
7329,502.5164,0.044
