"Viewer version","2.91"
"Measure start time","25 July 2023 15:50:54"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1756","120.2948","41.785"
"1757","120.3587","42.744"
"1758","120.4228","41.830"
"1759","120.4867","42.348"
"1760","120.5506","41.981"
"1761","120.6466","42.178"
"1762","120.7107","42.530"
"1763","120.7746","41.904"
"1764","120.8386","42.252"
"1765","120.9026","42.152"
"1766","120.9665","42.485"
"1767","121.0465","41.837"
"1768","121.1265","42.193"
"1769","121.1745","42.211"
"1770","121.2706","42.170"
"1771","121.3184","41.981"
"1772","121.4143","42.248"
"1773","121.4624","42.030"
"1774","121.5424","42.285"
"1775","121.5744","41.774"
"1776","121.6704","42.470"
"1777","121.7502","41.856"
"1778","121.8142","42.396"
"1779","121.8782","41.752"
"1780","121.9422","42.396"
"1781","122.0221","41.778"
"1782","122.0705","42.333"
"1783","122.1666","41.981"
"1784","122.1983","42.052"
"1785","122.2620","42.011"
"1786","122.3260","41.993"
"1787","122.4219","42.444"
"1788","122.4859","41.752"
"1789","122.5499","42.156"
"1790","122.6139","41.907"
"1791","122.6779","42.333"
"1792","122.7742","41.911"
"1793","122.8222","42.056"
"1794","122.9181","42.096"
"1795","122.9658","42.219"
"1796","123.0619","41.781"
"1797","123.0939","42.052"
"1798","123.1577","42.044"
"1799","123.2216","42.119"
"1800","123.2860","41.759"
"1801","123.3822","42.300"
"1802","123.4456","41.689"
"1803","123.5096","42.211"
"1804","123.5735","41.744"
"1805","123.6375","42.248"
"1806","123.7334","41.741"
"1807","123.7815","42.015"
"1808","123.8774","42.226"
"1809","123.9253","41.785"
"1810","123.9893","42.030"
"1811","124.0533","41.933"
"1812","124.1173","42.278"
"1813","124.1812","41.559"
"1814","124.2452","42.237"
"1815","124.3412","41.922"
"1816","124.4053","41.852"
"1817","124.4691","41.756"
"1818","124.5331","42.144"
"1819","124.6131","41.863"
"1820","124.7090","41.900"
"1821","124.7570","41.856"
"1822","124.8051","42.196"
"1823","124.9009","41.711"
"1824","124.9489","42.100"
"1825","125.0449","42.048"
"1826","125.0769","41.719"
"1827","125.1409","42.022"
"1828","125.2048","41.841"
"1829","125.3007","42.167"
"1830","125.3648","41.844"
"1831","125.4288","42.493"
"1832","125.4927","40.130"
"1833","125.5727","43.530"
"1834","125.6527","41.807"
"1835","125.7007","41.452"
"1836","125.7966","41.726"
"1837","125.8446","42.648"
"1838","125.9086","41.611"
"1839","125.9725","41.467"
"1840","126.0366","42.144"
"1841","126.1008","42.444"
"1842","126.1645","41.000"
"1843","126.2616","41.981"
"1844","126.3406","42.100"
"1845","126.3883","41.978"
"1846","126.4843","41.837"
"1847","126.5325","41.622"
"1848","126.5972","42.322"
"1849","126.6605","42.070"
"1850","126.7244","41.389"
"1851","126.7882","42.041"
"1852","126.8522","42.159"
"1853","126.9323","41.430"
"1854","127.0126","42.289"
"1855","127.0601","41.889"
"1856","127.1563","41.715"
"1857","127.2042","41.478"
"1858","127.3000","42.752"
"1859","127.3321","41.248"
"1860","127.3963","41.752"
"1861","127.4919","41.748"
"1862","127.5559","42.830"
"1863","127.6198","40.878"
"1864","127.6838","42.252"
"1865","127.7479","42.085"
"1866","127.8129","41.896"
"1867","127.9080","41.470"
"1868","127.9557","41.993"
"1869","128.0528","41.893"
"1870","128.0996","41.704"
"1871","128.1956","41.700"
"1872","128.2436","42.004"
"1873","128.3397","41.930"
"1874","128.3723","41.581"
"1875","128.4358","41.904"
"1876","128.4996","41.826"
"1877","128.5637","41.904"
"1878","128.6595","41.700"
"1879","128.7394","42.107"
"1880","128.7714","41.144"
"1881","128.8678","42.352"
"1882","128.9155","41.367"
"1883","129.0113","42.337"
"1884","129.0433","41.311"
"1885","129.1073","42.326"
"1886","129.2033","41.267"
"1887","129.2673","42.315"
"1888","129.3313","41.619"
"1889","129.3952","41.956"
"1890","129.4594","41.581"
"1891","129.5232","42.004"
"1892","129.6353","41.615"
"1893","129.6831","41.752"
"1894","129.7791","41.900"
"1895","129.8270","41.796"
"1896","129.8590","41.741"
"1897","129.9550","41.596"
"1898","130.0191","41.904"
"1899","130.0831","41.652"
"1900","130.1469","41.674"
"1901","130.2109","41.752"
"1902","130.2749","41.944"
"1903","130.3708","41.300"
"1904","130.4348","42.004"
"1905","130.4987","41.663"
"1906","130.5627","42.278"
"1907","130.6267","40.919"
"1908","130.7066","42.200"
"1909","130.8025","41.578"
"1910","130.8506","42.081"
"1911","130.8985","41.170"
"1912","130.9945","42.089"
"1913","131.0424","41.504"
"1914","131.1385","41.826"
"1915","131.1864","41.511"
"1916","131.2823","42.067"
"1917","131.3302","41.444"
"1918","131.3942","41.915"
