"Viewer version","2.91"
"Measure start time","24 July 2023 11:44:06"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.1121","74.233"
"1","0.1599","74.252"
"2","0.2239","74.281"
"3","0.2719","74.078"
"4","0.3366","74.433"
"5","0.4321","73.830"
"6","0.4960","74.452"
"7","0.5600","74.200"
"8","0.6561","74.374"
"9","0.7043","74.289"
"10","0.7998","74.485"
"11","0.8476","74.019"
"12","0.8956","74.641"
"13","0.9759","74.219"
"14","1.0402","74.600"
"15","1.1046","74.285"
"16","1.1676","74.596"
"17","1.2314","74.430"
"18","1.2966","74.585"
"19","1.3917","74.304"
"20","1.4405","74.604"
"21","1.5193","74.670"
"22","1.5833","74.470"
"23","1.6484","74.289"
"24","1.7119","74.700"
"25","1.7763","74.293"
"26","1.8711","74.596"
"27","1.9350","74.456"
"28","1.9990","74.530"
"29","2.0630","74.556"
"30","2.1269","74.763"
"31","2.1909","74.637"
"32","2.2549","74.407"
"33","2.3508","74.511"
"34","2.4308","74.500"
"35","2.4788","74.652"
"36","2.5748","74.707"
"37","2.6227","74.626"
"38","2.6707","74.437"
"39","2.7666","74.622"
"40","2.7986","74.559"
"41","2.8625","74.748"
"42","2.9584","74.385"
"43","3.0224","74.815"
"44","3.0865","74.626"
"45","3.1504","74.926"
"46","3.2144","74.600"
"47","3.3104","74.722"
"48","3.3744","74.415"
"49","3.4543","74.870"
"50","3.4863","74.689"
"51","3.5663","74.922"
"52","3.6622","74.781"
"53","3.7102","75.004"
"54","3.8062","74.433"
"55","3.8541","74.752"
"56","3.9021","74.441"
"57","3.9981","74.811"
"58","4.0461","74.581"
"59","4.1421","74.800"
"60","4.1740","74.600"
"61","4.2380","74.656"
"62","4.3020","74.652"
"63","4.3979","74.970"
"64","4.4619","74.381"
"65","4.5262","75.033"
"66","4.5902","74.685"
"67","4.6541","74.659"
"68","4.7182","74.719"
"69","4.8140","74.781"
"70","4.8940","74.370"
"71","4.9417","75.070"
"72","5.0376","74.519"
"73","5.0858","74.796"
"74","5.1499","74.856"
"75","5.2140","74.585"
"76","5.2781","74.533"
"77","5.3420","74.541"
"78","5.4060","74.811"
"79","5.4696","74.530"
"80","5.5660","74.900"
"81","5.6134","74.459"
"82","5.6774","74.467"
"83","5.7735","74.730"
"84","5.8220","74.796"
"85","5.9173","74.493"
"86","5.9660","74.815"
"87","6.0613","74.215"
"88","6.1091","74.837"
"89","6.2051","74.722"
"90","6.2371","74.707"
"91","6.3011","74.444"
"92","6.3650","74.926"
"93","6.4291","74.563"
"94","6.4931","74.885"
"95","6.5892","74.330"
"96","6.6531","74.937"
"97","6.7332","74.337"
"98","6.7809","74.770"
"99","6.8780","74.381"
"100","6.9088","74.848"
"101","6.9728","74.515"
"102","7.0368","74.778"
"103","7.1327","74.622"
"104","7.1968","74.637"
"105","7.2609","74.585"
"106","7.3246","74.444"
"107","7.3889","74.933"
"108","7.4695","74.659"
"109","7.5646","74.281"
"110","7.6128","74.433"
