"Viewer version","2.91"
"Measure start time","24 July 2023 11:54:06"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0799","0.000"
"1","0.1439","0.041"
"2","0.2078","-0.030"
"3","0.2878","0.022"
"4","0.3837","-0.004"
"5","0.4317","0.030"
"6","0.4797","0.033"
"7","0.5756","0.048"
"8","0.6237","-0.026"
"9","0.7196","-0.004"
"10","0.7676","-0.026"
"11","0.8315","0.085"
"12","0.8954","0.007"
"13","0.9594","0.011"
"14","1.0233","0.044"
"15","1.1194","0.000"
"16","1.1844","0.022"
"17","1.2633","0.011"
"18","1.3433","0.004"
"19","1.3914","0.026"
"20","1.4872","0.000"
"21","1.5191","0.019"
"22","1.5831","0.000"
"23","1.6481","0.030"
"24","1.7110","-0.019"
"25","1.7750","0.030"
"26","1.8709","0.015"
"27","1.9189","0.030"
"28","1.9989","0.007"
"29","2.0957","0.011"
"30","2.1428","0.037"
"31","2.2387","0.000"
"32","2.2869","0.041"
"33","2.3349","0.000"
"34","2.3986","0.011"
"35","2.4627","0.100"
"36","2.5586","-0.252"
"37","2.6225","0.222"
"38","2.6867","0.085"
"39","2.7506","-0.156"
"40","2.8144","0.081"
"41","2.8784","-0.015"
"42","2.9743","0.022"
"43","3.0383","-0.048"
"44","3.1024","0.078"
"45","3.1982","-0.111"
"46","3.2462","0.130"
"47","3.2941","-0.089"
"48","3.3741","0.104"
"49","3.4381","-0.085"
"50","3.5021","0.111"
"51","3.5663","-0.107"
"52","3.6300","0.104"
"53","3.7261","-0.100"
"54","3.8059","0.111"
"55","3.8539","-0.089"
"56","3.9498","0.100"
"57","3.9978","-0.093"
"58","4.0618","0.115"
"59","4.1258","-0.081"
"60","4.1897","0.104"
"61","4.2537","-0.081"
"62","4.3176","0.100"
"63","4.4136","-0.067"
"64","4.4776","0.100"
"65","4.5415","-0.070"
"66","4.6054","0.089"
"67","4.6854","-0.063"
"68","4.7334","0.070"
"69","4.8293","-0.019"
"70","4.8776","0.059"
"71","4.9572","-0.004"
"72","5.0212","0.019"
"73","5.0854","0.011"
"74","5.1495","0.037"
"75","5.2133","0.000"
"76","5.2774","-0.007"
"77","5.3738","0.007"
"78","5.4375","0.015"
"79","5.5009","0.067"
"80","5.5809","-0.022"
"81","5.6609","0.041"
"82","5.7096","0.019"
"83","5.8056","0.007"
"84","5.8378","-0.007"
"85","5.9010","0.041"
"86","5.9659","-0.004"
"87","6.0292","0.067"
"88","6.1090","-0.044"
"89","6.1887","0.037"
"90","6.2846","0.011"
"91","6.3330","0.059"
"92","6.3807","-0.041"
"93","6.4765","0.041"
"94","6.5085","-0.004"
"95","6.6044","0.041"
"96","6.6694","-0.015"
"97","6.7324","0.081"
"98","6.7975","-0.019"
"99","6.8764","0.048"
"100","6.9563","-0.037"
"101","7.0043","0.037"
"102","7.1003","-0.037"
"103","7.1483","0.059"
"104","7.2442","-0.048"
"105","7.2761","0.078"
"106","7.3402","-0.063"
"107","7.4041","0.056"
"108","7.4681","-0.044"
"109","7.5641","0.063"
"110","7.6281","-0.033"
"111","7.6920","0.041"
"112","7.7560","-0.007"
"113","7.8200","0.037"
"114","7.8999","-0.048"
"115","7.9960","0.037"
"116","8.0440","0.000"
"117","8.1410","0.033"
"118","8.1718","0.011"
"119","8.2357","0.048"
"120","8.2998","-0.022"
"121","8.3638","0.022"
"122","8.4608","-0.030"
