"Viewer version","2.91"
"Measure start time","24 July 2023 11:45:41"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.1120","67.530"
"1","0.1599","67.378"
"2","0.2079","67.463"
"3","0.2879","67.322"
"4","0.3520","67.437"
"5","0.4159","67.481"
"6","0.4801","67.367"
"7","0.5440","67.641"
"8","0.6400","67.281"
"9","0.6877","67.537"
"10","0.7837","67.637"
"11","0.8316","67.826"
"12","0.8957","67.556"
"13","0.9596","68.007"
"14","1.0236","67.407"
"15","1.0875","67.893"
"16","1.1838","67.670"
"17","1.2637","67.981"
"18","1.3120","67.507"
"19","1.4074","68.096"
"20","1.4558","67.459"
"21","1.5354","68.133"
"22","1.5673","67.730"
"23","1.6633","68.081"
"24","1.7272","67.722"
"25","1.7912","68.119"
"26","1.8552","67.663"
"27","1.9192","68.185"
"28","1.9831","67.685"
"29","2.0471","68.237"
"30","2.1430","67.789"
"31","2.2070","68.196"
"32","2.2710","67.604"
"33","2.3350","68.233"
"34","2.3989","67.722"
"35","2.4629","68.181"
"36","2.5589","67.922"
"37","2.6068","68.263"
"38","2.7028","67.870"
"39","2.7507","68.126"
"40","2.8469","67.863"
"41","2.8787","68.159"
"42","2.9427","68.178"
"43","3.0067","68.178"
"44","3.1026","68.052"
"45","3.1668","67.841"
"46","3.2308","68.119"
"47","3.2955","68.222"
"48","3.3909","68.111"
"49","3.4394","68.126"
"50","3.5345","68.100"
"51","3.5827","68.189"
"52","3.6463","68.044"
"53","3.7103","68.089"
"54","3.7743","68.081"
"55","3.8383","68.093"
"56","3.9022","68.137"
"57","3.9662","68.059"
"58","4.0302","68.230"
"59","4.1261","67.981"
"60","4.1902","68.348"
"61","4.2541","67.830"
"62","4.3180","68.270"
"63","4.3820","67.748"
"64","4.4459","68.341"
"65","4.5419","68.052"
"66","4.6059","68.422"
"67","4.6698","68.096"
"68","4.7339","68.237"
"69","4.8298","67.937"
"70","4.8777","68.374"
"71","4.9749","67.748"
"72","5.0063","68.185"
"73","5.0698","67.733"
"74","5.1337","68.585"
"75","5.1977","67.844"
"76","5.2948","68.270"
"77","5.3577","68.041"
"78","5.4378","67.859"
"79","5.5175","68.252"
"80","5.5655","68.204"
"81","5.6135","67.719"
"82","5.7096","68.500"
"83","5.7574","67.593"
"84","5.8533","68.730"
"85","5.9013","67.452"
"86","5.9972","68.526"
"87","6.0452","68.115"
"88","6.0934","68.089"
"89","6.1572","67.844"
"90","6.2213","68.574"
"91","6.3173","67.604"
"92","6.3814","68.544"
"93","6.4454","67.700"
"94","6.5419","68.300"
"95","6.5890","67.774"
"96","6.6370","68.400"
"97","6.7340","67.804"
"98","6.7811","68.256"
"99","6.8770","68.063"
"100","6.9250","68.304"
"101","6.9900","67.970"
"102","7.0531","68.126"
"103","7.1171","67.922"
"104","7.1810","68.159"
"105","7.2607","68.026"
"106","7.3568","68.033"
"107","7.4047","68.107"
