"Viewer version","2.91"
"Measure start time","24 July 2023 11:52:16"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0962","0.419"
"1","0.1278","0.519"
"2","0.2236","0.430"
"3","0.2882","0.507"
"4","0.3676","0.430"
"5","0.4476","0.500"
"6","0.4955","0.430"
"7","0.5915","0.500"
"8","0.6395","0.437"
"9","0.6875","0.478"
"10","0.7842","0.422"
"11","0.8319","0.474"
"12","0.8954","0.400"
"13","0.9597","0.478"
"14","1.0234","0.437"
"15","1.0872","0.470"
"16","1.1832","0.441"
"17","1.2472","0.452"
"18","1.3111","0.441"
"19","1.3751","0.489"
"20","1.4391","0.426"
"21","1.5510","0.452"
"22","1.5990","0.459"
"23","1.6470","0.459"
"24","1.7429","0.452"
"25","1.7909","0.459"
"26","1.8869","0.463"
"27","1.9348","0.444"
"28","2.0308","0.467"
"29","2.0788","0.404"
"30","2.1587","0.441"
"31","2.1909","0.441"
"32","2.2547","0.463"
"33","2.3507","0.422"
"34","2.4148","0.448"
"35","2.4786","0.441"
"36","2.5425","0.459"
"37","2.6389","0.444"
"38","2.6865","0.474"
"39","2.7505","0.415"
"40","2.8156","0.452"
"41","2.8796","0.411"
"42","2.9424","0.481"
"43","3.0225","0.419"
"44","3.1023","0.485"
"45","3.1823","0.411"
"46","3.2304","0.459"
"47","3.3115","0.459"
"48","3.3744","0.489"
"49","3.4385","0.426"
"50","3.5024","0.478"
"51","3.5663","0.367"
"52","3.6303","0.474"
"53","3.7104","0.456"
"54","3.7900","0.463"
"55","3.8860","0.378"
"56","3.9339","0.463"
"57","3.9819","0.430"
"58","4.0789","0.441"
"59","4.1261","0.444"
"60","4.1899","0.459"
"61","4.2542","0.426"
"62","4.3190","0.444"
"63","4.3820","0.444"
"64","4.4777","0.459"
"65","4.5419","0.433"
"66","4.6058","0.474"
"67","4.7020","0.422"
"68","4.7500","0.470"
"69","4.8456","0.433"
"70","4.8776","0.444"
"71","4.9416","0.459"
"72","5.0055","0.426"
"73","5.0695","0.452"
"74","5.1654","0.444"
"75","5.2298","0.433"
"76","5.2934","0.437"
"77","5.3733","0.444"
"78","5.4213","0.422"
"79","5.5173","0.463"
"80","5.5653","0.419"
"81","5.6452","0.474"
"82","5.7092","0.419"
"83","5.7732","0.441"
"84","5.8371","0.400"
"85","5.9011","0.452"
"86","5.9651","0.456"
"87","6.0291","0.393"
"88","6.1250","0.430"
"89","6.1890","0.500"
"90","6.2529","0.415"
"91","6.3169","0.459"
"92","6.3809","0.404"
"93","6.4448","0.441"
"94","6.5410","0.444"
"95","6.5890","0.481"
"96","6.6851","0.407"
"97","6.7172","0.496"
"98","6.7812","0.385"
"99","6.8770","0.411"
"100","6.9249","0.441"
"101","7.0205","0.463"
"102","7.0685","0.456"
"103","7.1644","0.370"
"104","7.2125","0.381"
"105","7.2925","0.411"
"106","7.3572","0.437"
"107","7.4204","0.459"
"108","7.4843","0.426"
