"Viewer version","2.91"
"Measure start time","24 July 2023 11:49:19"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0800","5.281"
"1","0.1599","5.270"
"2","0.2079","5.337"
"3","0.3039","5.244"
"4","0.3519","5.330"
"5","0.4478","5.222"
"6","0.4958","5.307"
"7","0.5918","5.241"
"8","0.6397","5.274"
"9","0.6877","5.226"
"10","0.7836","5.256"
"11","0.8156","5.263"
"12","0.8796","5.244"
"13","0.9755","5.248"
"14","1.0395","5.263"
"15","1.1035","5.230"
"16","1.1675","5.267"
"17","1.2314","5.259"
"18","1.2953","5.270"
"19","1.3913","5.215"
"20","1.4552","5.248"
"21","1.5193","5.270"
"22","1.5832","5.267"
"23","1.6472","5.252"
"24","1.7111","5.226"
"25","1.8071","5.289"
"26","1.8871","5.252"
"27","1.9351","5.274"
"28","2.0310","5.244"
"29","2.0790","5.296"
"30","2.1270","5.193"
"31","2.2229","5.315"
"32","2.2711","5.248"
"33","2.3509","5.244"
"34","2.4148","5.230"
"35","2.4788","5.256"
"36","2.5428","5.211"
"37","2.6067","5.293"
"38","2.6707","5.222"
"39","2.7346","5.248"
"40","2.8306","5.233"
"41","2.8946","5.222"
"42","2.9585","5.248"
"43","3.0225","5.241"
"44","3.0865","5.241"
"45","3.1504","5.207"
"46","3.2463","5.237"
"47","3.3264","5.196"
"48","3.3743","5.241"
"49","3.4703","5.219"
"50","3.5183","5.204"
"51","3.5663","5.215"
"52","3.6622","5.226"
"53","3.7102","5.193"
"54","3.8061","5.204"
"55","3.8381","5.181"
"56","3.9021","5.211"
"57","3.9661","5.167"
"58","4.0620","5.226"
"59","4.1260","5.181"
"60","4.1900","5.211"
"61","4.2539","5.152"
"62","4.3178","5.215"
"63","4.3818","5.193"
"64","4.4778","5.185"
"65","4.5418","5.204"
"66","4.6058","5.174"
"67","4.6697","5.207"
"68","4.7337","5.204"
"69","4.7976","5.178"
"70","4.8936","5.200"
"71","4.9416","5.159"
"72","5.0376","5.219"
"73","5.0855","5.174"
"74","5.1815","5.163"
"75","5.2295","5.196"
"76","5.3254","5.204"
"77","5.3735","5.185"
"78","5.4214","5.189"
"79","5.4854","5.174"
"80","5.5493","5.163"
"81","5.6133","5.185"
"82","5.7093","5.174"
"83","5.7734","5.152"
"84","5.8374","5.211"
"85","5.9012","5.133"
"86","5.9652","5.185"
"87","6.0291","5.130"
"88","6.1251","5.141"
"89","6.1891","5.148"
"90","6.2530","5.241"
"91","6.3171","5.152"
"92","6.3810","5.148"
"93","6.4449","5.174"
"94","6.5409","5.159"
"95","6.6211","5.167"
"96","6.6689","5.200"
"97","6.7649","5.130"
"98","6.8129","5.170"
"99","6.8608","5.148"
"100","6.9568","5.207"
"101","7.0048","5.122"
"102","7.1007","5.167"
"103","7.1487","5.156"
"104","7.2446","5.126"
"105","7.2927","5.159"
"106","7.3406","5.130"
"107","7.4366","5.152"
"108","7.4846","5.148"
"109","7.5806","5.207"
"110","7.6285","5.141"
"111","7.7244","5.133"
"112","7.7725","5.133"
"113","7.8204","5.170"
"114","7.8844","5.096"
"115","7.9483","5.119"
"116","8.0123","5.137"
"117","8.1083","5.126"
"118","8.1723","5.089"
"119","8.2362","5.144"
"120","8.3001","5.085"
"121","8.3641","5.130"
"122","8.4281","5.089"
"123","8.5241","5.130"
"124","8.5881","5.089"
"125","8.6520","5.104"
"126","8.7160","5.100"
"127","8.7799","5.130"
"128","8.8759","5.093"
"129","8.9239","5.126"
"130","9.0199","5.111"
"131","9.0679","5.111"
"132","9.1638","5.115"
"133","9.2119","5.100"
"134","9.2597","5.107"
"135","9.3397","5.122"
"136","9.4037","5.100"
"137","9.4677","5.174"
"138","9.5316","5.104"
"139","9.5956","5.130"
"140","9.6596","5.111"
"141","9.7555","5.178"
"142","9.8195","5.115"
"143","9.8835","5.141"
"144","9.9474","5.178"
"145","10.0274","5.111"
"146","10.1234","5.159"
"147","10.1713","5.130"
"148","10.2193","5.152"
"149","10.3153","5.167"
"150","10.3632","5.156"
"151","10.4592","5.163"
"152","10.5072","5.085"
"153","10.5871","5.167"
"154","10.6191","5.170"
"155","10.7152","5.178"
"156","10.7791","5.141"
"157","10.8431","5.156"
"158","10.9071","5.115"
"159","10.9711","5.152"
"160","11.0350","5.167"
"161","11.1310","5.137"
"162","11.1949","5.163"
"163","11.2589","5.159"
"164","11.3229","5.148"
"165","11.3868","5.152"
"166","11.4509","5.130"
"167","11.5468","5.141"
"168","11.5947","5.111"
"169","11.6907","5.163"
"170","11.7388","5.133"
"171","11.8347","5.089"
"172","11.8667","5.126"
"173","11.9626","5.152"
"174","12.0106","5.148"
"175","12.1066","5.137"
"176","12.1546","5.122"
"177","12.2344","5.107"
"178","12.2664","5.144"
"179","12.3624","5.137"
"180","12.4263","5.070"
"181","12.4903","5.144"
"182","12.5543","5.089"
"183","12.6183","5.130"
"184","12.6823","5.041"
"185","12.7782","5.141"
"186","12.8582","5.041"
"187","12.8901","5.115"
"188","12.9861","5.067"
"189","13.0501","5.115"
"190","13.1141","5.033"
"191","13.1941","5.081"
"192","13.2740","5.085"
"193","13.3059","5.115"
"194","13.4020","5.074"
"195","13.4500","5.081"
"196","13.5459","5.078"
"197","13.5938","5.122"
"198","13.6898","5.081"
"199","13.7378","5.096"
"200","13.7857","5.100"
"201","13.8818","5.119"
"202","13.9137","5.093"
"203","13.9777","5.115"
"204","14.0736","5.085"
"205","14.1376","5.078"
"206","14.2015","5.107"
"207","14.2655","5.100"
"208","14.3295","5.081"
"209","14.3935","5.089"
"210","14.4895","5.081"
"211","14.5534","5.100"
"212","14.6335","5.078"
"213","14.7135","5.122"
"214","14.7613","5.067"
"215","14.8094","5.078"
"216","14.9053","5.089"
"217","14.9533","5.089"
"218","15.0492","5.074"
"219","15.0972","5.070"
"220","15.1931","5.089"
"221","15.2411","5.085"
"222","15.3371","5.074"
"223","15.3851","5.096"
"224","15.4331","5.063"
"225","15.5130","5.119"
"226","15.5770","5.048"
"227","15.6410","5.107"
"228","15.7050","5.104"
"229","15.7689","5.104"
"230","15.8329","5.093"
"231","15.9293","5.100"
"232","15.9929","5.115"
"233","16.0569","5.089"
"234","16.1208","5.133"
"235","16.1848","5.074"
"236","16.2488","5.078"
"237","16.3447","5.119"
"238","16.4247","5.078"
"239","16.4727","5.111"
"240","16.5687","5.081"
"241","16.6165","5.119"
