"Viewer version","2.91"
"Measure start time","24 July 2023 11:50:01"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0802","2.804"
"1","0.1443","2.774"
"2","0.2080","2.744"
"3","0.2722","2.789"
"4","0.3521","2.733"
"5","0.4159","2.822"
"6","0.4798","2.733"
"7","0.5757","2.785"
"8","0.6237","2.733"
"9","0.7196","2.781"
"10","0.7676","2.726"
"11","0.8635","2.789"
"12","0.9115","2.715"
"13","0.9755","2.793"
"14","1.0395","2.711"
"15","1.1035","2.807"
"16","1.1678","2.681"
"17","1.2318","2.830"
"18","1.3113","2.667"
"19","1.3913","2.807"
"20","1.4396","2.670"
"21","1.5352","2.804"
"22","1.5832","2.667"
"23","1.6791","2.800"
"24","1.7271","2.689"
"25","1.7911","2.785"
"26","1.8550","2.689"
"27","1.9190","2.800"
"28","1.9830","2.644"
"29","2.0790","2.793"
"30","2.1430","2.663"
"31","2.2069","2.793"
"32","2.2709","2.670"
"33","2.3349","2.767"
"34","2.3988","2.644"
"35","2.4628","2.793"
"36","2.5427","2.711"
"37","2.6067","2.759"
"38","2.6707","2.704"
"39","2.7666","2.719"
"40","2.8146","2.870"
"41","2.9106","2.674"
"42","2.9585","2.670"
"43","3.0545","2.770"
"44","3.1025","2.667"
"45","3.1989","2.796"
"46","3.2308","2.689"
"47","3.2948","2.752"
"48","3.3584","2.711"
"49","3.4224","2.730"
"50","3.5183","2.678"
"51","3.5663","2.719"
"52","3.6303","2.785"
"53","3.7262","2.693"
"54","3.7742","2.707"
"55","3.8701","2.681"
"56","3.9181","2.752"
"57","4.0141","2.700"
"58","4.0621","2.730"
"59","4.1421","2.689"
"60","4.1740","2.752"
"61","4.2700","2.593"
"62","4.3340","2.796"
"63","4.3980","2.674"
"64","4.4619","2.722"
"65","4.5260","2.659"
"66","4.5900","2.744"
"67","4.6859","2.644"
"68","4.7498","2.767"
"69","4.8138","2.622"
"70","4.8778","2.741"
"71","4.9418","2.693"
"72","5.0057","2.726"
"73","5.0858","2.674"
"74","5.1817","2.730"
"75","5.2297","2.689"
"76","5.2936","2.726"
"77","5.3578","2.733"
"78","5.4219","2.663"
"79","5.4855","2.793"
"80","5.5495","2.704"
"81","5.6454","2.726"
"82","5.7094","2.678"
"83","5.7733","2.689"
"84","5.8373","2.700"
"85","5.9333","2.681"
"86","5.9813","2.711"
"87","6.0773","2.656"
"88","6.1254","2.700"
"89","6.1892","2.663"
"90","6.2532","2.667"
"91","6.3171","2.693"
"92","6.3811","2.648"
"93","6.4452","2.744"
"94","6.5090","2.622"
"95","6.6050","2.722"
"96","6.6690","2.578"
"97","6.7330","2.733"
"98","6.8129","2.637"
"99","6.8608","2.715"
"100","6.9568","2.630"
"101","7.0048","2.693"
"102","7.0689","2.611"
"103","7.1328","2.726"
"104","7.1970","2.622"
"105","7.2927","2.711"
"106","7.3567","2.619"
"107","7.4207","2.722"
"108","7.5006","2.574"
"109","7.5486","2.707"
"110","7.6445","2.611"
"111","7.6924","2.696"
"112","7.7884","2.626"
"113","7.8364","2.711"
"114","7.9325","2.637"
"115","7.9804","2.696"
"116","8.0283","2.652"
"117","8.0923","2.707"
"118","8.1562","2.644"
"119","8.2202","2.752"
"120","8.3162","2.504"
"121","8.3801","2.815"
"122","8.4441","2.626"
"123","8.5081","2.733"
"124","8.5721","2.644"
"125","8.6361","2.693"
"126","8.7319","2.685"
"127","8.7960","2.663"
"128","8.8761","2.678"
"129","8.9240","2.667"
"130","9.0198","2.689"
"131","9.0678","2.670"
"132","9.1637","2.644"
"133","9.2117","2.711"
"134","9.2597","2.619"
"135","9.3556","2.696"
"136","9.4036","2.656"
"137","9.4995","2.689"
"138","9.5475","2.637"
"139","9.6435","2.626"
"140","9.6754","2.685"
"141","9.7394","2.644"
"142","9.8034","2.730"
"143","9.8993","2.656"
"144","9.9634","2.707"
"145","10.0435","2.681"
"146","10.0914","2.719"
"147","10.1874","2.663"
"148","10.2357","2.663"
"149","10.3003","2.696"
"150","10.3634","2.715"
"151","10.4271","2.696"
"152","10.4911","2.722"
"153","10.5551","2.681"
"154","10.6510","2.726"
"155","10.7150","2.637"
"156","10.7789","2.707"
"157","10.8429","2.641"
"158","10.9229","2.752"
"159","11.0188","2.670"
"160","11.0668","2.722"
"161","11.1147","2.663"
"162","11.1950","2.696"
"163","11.2587","2.659"
"164","11.3226","2.693"
"165","11.3866","2.681"
"166","11.4508","2.719"
"167","11.5146","2.659"
"168","11.6105","2.707"
"169","11.6745","2.656"
"170","11.7384","2.719"
"171","11.8024","2.663"
"172","11.8664","2.704"
"173","11.9304","2.674"
"174","12.0104","2.681"
"175","12.1064","2.663"
"176","12.1543","2.693"
"177","12.2343","2.674"
"178","12.2661","2.689"
"179","12.3624","2.696"
"180","12.4262","2.685"
"181","12.4900","2.681"
"182","12.5860","2.700"
"183","12.6340","2.689"
"184","12.7299","2.700"
"185","12.7778","2.663"
"186","12.8419","2.674"
"187","12.9058","2.689"
"188","12.9697","2.681"
"189","13.0338","2.693"
"190","13.0978","2.667"
"191","13.1621","2.704"
"192","13.2417","2.648"
"193","13.3056","2.711"
"194","13.4018","2.633"
"195","13.4499","2.689"
"196","13.5455","2.659"
"197","13.5936","2.696"
"198","13.6894","2.652"
"199","13.7214","2.689"
"200","13.7854","2.656"
"201","13.8494","2.693"
"202","13.9453","2.689"
"203","13.9933","2.681"
"204","14.0895","2.648"
"205","14.1374","2.696"
"206","14.2332","2.656"
"207","14.2812","2.715"
"208","14.3451","2.656"
"209","14.4091","2.685"
"210","14.4730","2.689"
"211","14.5370","2.711"
"212","14.6010","2.674"
"213","14.6969","2.674"
"214","14.7609","2.663"
"215","14.8249","2.693"
"216","14.8888","2.667"
"217","14.9848","2.663"
"218","15.0327","2.656"
"219","15.1288","2.656"
"220","15.1766","2.678"
"221","15.2727","2.700"
"222","15.3206","2.681"
"223","15.3686","2.674"
"224","15.4326","2.663"
"225","15.4965","2.670"
"226","15.5605","2.670"
"227","15.6564","2.678"
"228","15.7204","2.667"
"229","15.7844","2.689"
"230","15.8484","2.663"
"231","15.9125","2.659"
"232","16.0243","2.670"
"233","16.0723","2.663"
"234","16.1203","2.693"
"235","16.2162","2.681"
"236","16.2642","2.670"
"237","16.3602","2.659"
"238","16.3927","2.656"
"239","16.4561","2.663"
"240","16.5201","2.667"
"241","16.6161","2.641"
"242","16.6800","2.670"
"243","16.7440","2.644"
"244","16.8240","2.652"
"245","16.9199","2.670"
"246","16.9519","2.663"
"247","17.0159","2.656"
"248","17.0801","2.652"
"249","17.1438","2.633"
"250","17.2399","2.670"
"251","17.3198","2.663"
"252","17.3518","2.667"
"253","17.4477","2.663"
"254","17.4957","2.689"
"255","17.5915","2.652"
"256","17.6396","2.663"
"257","17.7195","2.678"
"258","17.7515","2.689"
"259","17.8475","2.648"
"260","17.9114","2.670"
"261","17.9755","2.652"
"262","18.0394","2.659"
"263","18.1035","2.656"
"264","18.1674","2.630"
"265","18.2635","2.644"
"266","18.3443","2.626"
"267","18.3926","2.652"
"268","18.4713","2.644"
"269","18.5352","2.607"
"270","18.5992","2.652"
"271","18.6631","2.644"
"272","18.7271","2.652"
"273","18.7911","2.630"
"274","18.8551","2.630"
"275","18.9510","2.648"
"276","19.0151","2.652"
"277","19.0792","2.652"
"278","19.1442","2.630"
"279","19.2400","2.674"
"280","19.2868","2.619"
"281","19.3829","2.663"
"282","19.4308","2.622"
"283","19.5268","2.663"
"284","19.5587","2.633"
"285","19.6227","2.652"
"286","19.6867","2.626"
"287","19.7507","2.670"
"288","19.8146","2.630"
"289","19.9106","2.622"
"290","19.9746","2.663"
"291","20.0386","2.648"
"292","20.1185","2.637"
"293","20.1985","2.667"
"294","20.2465","2.641"
"295","20.3424","2.685"
"296","20.3904","2.656"
"297","20.4864","2.656"
"298","20.5343","2.656"
"299","20.5823","2.648"
"300","20.6783","2.644"
"301","20.7103","2.663"
"302","20.7742","2.652"
"303","20.8702","2.648"
"304","20.9342","2.656"
"305","20.9982","2.619"
"306","21.0621","2.641"
"307","21.1261","2.619"
"308","21.2060","2.663"
"309","21.3032","2.619"
"310","21.3500","2.663"
"311","21.4459","2.626"
"312","21.4939","2.633"
"313","21.5419","2.596"
"314","21.6219","2.670"
"315","21.6858","2.604"
"316","21.7498","2.633"
"317","21.8138","2.652"
"318","21.8778","2.648"
"319","21.9418","2.607"
"320","22.0377","2.667"
"321","22.1016","2.619"
"322","22.1656","2.663"
"323","22.2296","2.626"
"324","22.2935","2.674"
"325","22.3575","2.593"
"326","22.4534","2.667"
"327","22.5014","2.615"
"328","22.5974","2.648"
"329","22.6454","2.611"
"330","22.7413","2.637"
"331","22.7893","2.619"
"332","22.8693","2.637"
"333","22.9012","2.648"
"334","22.9652","2.619"
"335","23.0615","2.615"
"336","23.1251","2.659"
"337","23.1891","2.630"
"338","23.2531","2.637"
"339","23.3171","2.641"
"340","23.3812","2.619"
"341","23.4769","2.604"
"342","23.5409","2.656"
