"Viewer version","2.91"
"Measure start time","25 July 2023 11:56:00"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0797","7.563"
"1","0.1437","7.585"
"2","0.2078","7.544"
"3","0.2717","7.548"
"4","0.3681","7.585"
"5","0.4478","7.552"
"6","0.4961","7.522"
"7","0.5918","7.515"
"8","0.6236","7.522"
"9","0.6875","7.522"
"10","0.7514","7.470"
"11","0.8156","7.533"
"12","0.9116","7.507"
"13","0.9754","7.474"
"14","1.0713","7.452"
"15","1.1193","7.456"
"16","1.2152","7.485"
"17","1.2632","7.444"
"18","1.3112","7.433"
"19","1.3752","7.481"
"20","1.4392","7.552"
"21","1.5031","7.507"
"22","1.5990","7.537"
"23","1.6630","7.441"
"24","1.7270","7.474"
"25","1.7909","7.496"
"26","1.8709","7.533"
"27","1.9189","7.578"
"28","2.0148","7.678"
"29","2.0629","7.493"
"30","2.1588","7.533"
"31","2.2068","7.474"
"32","2.2707","7.504"
"33","2.3347","7.652"
"34","2.3987","7.526"
"35","2.4627","7.648"
"36","2.5586","7.552"
"37","2.6226","7.574"
"38","2.6865","7.522"
"39","2.7825","7.504"
"40","2.8306","7.478"
"41","2.9269","7.500"
"42","2.9595","7.556"
"43","3.0224","7.511"
"44","3.0864","7.463"
"45","3.1505","7.544"
"46","3.2475","7.626"
"47","3.2950","7.511"
"48","3.3906","7.456"
"49","3.4385","7.522"
"50","3.5183","7.726"
"51","3.5831","7.456"
"52","3.6461","7.493"
"53","3.7101","7.352"
"54","3.7741","7.393"
"55","3.8381","7.300"
"56","3.9190","7.378"
"57","4.0145","7.311"
"58","4.0631","7.278"
"59","4.1579","7.274"
"60","4.2060","7.326"
"61","4.2699","7.407"
"62","4.3338","7.359"
"63","4.3978","7.444"
"64","4.4618","7.393"
"65","4.5259","7.389"
"66","4.6060","7.315"
"67","4.6868","7.252"
"68","4.7338","7.300"
"69","4.8299","7.263"
"70","4.8787","7.278"
"71","4.9416","7.304"
"72","5.0056","7.381"
"73","5.0695","7.459"
"74","5.1654","7.311"
"75","5.2462","7.285"
"76","5.2945","7.374"
"77","5.3894","7.441"
"78","5.4217","7.474"
"79","5.4853","7.396"
"80","5.5497","7.407"
"81","5.6296","7.296"
"82","5.6936","7.333"
"83","5.7892","7.315"
"84","5.8371","7.415"
"85","5.9331","7.322"
"86","5.9811","7.270"
"87","6.0774","7.189"
"88","6.1091","7.293"
"89","6.1732","7.437"
"90","6.2371","7.085"
"91","6.3010","7.344"
"92","6.3969","7.193"
"93","6.4609","7.322"
"94","6.5568","7.207"
"95","6.6049","7.222"
"96","6.6528","7.285"
"97","6.7328","7.178"
"98","6.7967","7.396"
"99","6.8607","7.107"
"100","6.9248","7.285"
"101","6.9889","7.152"
"102","7.0846","7.252"
"103","7.1325","7.189"
"104","7.2284","7.148"
"105","7.2765","7.207"
"106","7.3724","7.093"
"107","7.4044","7.330"
"108","7.4684","7.144"
"109","7.5326","7.256"
"110","7.6294","7.089"
"111","7.7082","7.244"
"112","7.7882","7.196"
"113","7.8362","7.274"
"114","7.8842","7.226"
"115","7.9801","7.093"
"116","8.0281","7.126"
"117","8.1240","7.233"
"118","8.1720","7.152"
"119","8.2680","7.115"
"120","8.3159","7.141"
"121","8.3799","7.226"
"122","8.4439","7.237"
"123","8.5079","7.326"
"124","8.5718","7.226"
"125","8.6358","7.259"
"126","8.7317","7.204"
"127","8.8118","7.122"
"128","8.8597","7.144"
"129","8.9556","7.189"
"130","8.9876","7.133"
"131","9.0516","7.100"
"132","9.1156","7.156"
"133","9.1796","7.122"
"134","9.2755","7.152"
"135","9.3395","7.107"
"136","9.4034","7.107"
"137","9.4674","7.078"
"138","9.5314","7.107"
"139","9.5954","7.163"
"140","9.6912","7.104"
"141","9.7553","7.130"
"142","9.8192","7.119"
"143","9.8831","7.141"
"144","9.9631","7.104"
"145","10.0271","7.070"
"146","10.0911","7.174"
"147","10.1550","7.081"
"148","10.2349","7.178"
"149","10.2829","7.174"
"150","10.3789","7.119"
"151","10.4268","7.111"
"152","10.5228","7.170"
"153","10.5707","7.074"
"154","10.6350","7.107"
"155","10.6990","7.107"
"156","10.7630","7.193"
"157","10.8268","7.078"
"158","10.9226","7.107"
"159","10.9865","7.163"
"160","11.0825","7.174"
"161","11.1305","7.230"
"162","11.1785","7.107"
"163","11.2425","7.204"
"164","11.3066","7.207"
"165","11.4026","7.148"
"166","11.4664","7.089"
"167","11.5309","7.156"
"168","11.5945","7.052"
"169","11.6742","7.081"
"170","11.7705","7.011"
"171","11.8182","6.970"
"172","11.8662","6.952"
"173","11.9301","6.959"
"174","11.9943","6.941"
"175","12.0907","6.981"
"176","12.1702","6.944"
"177","12.2022","6.930"
"178","12.2979","6.867"
"179","12.3459","6.926"
"180","12.4420","6.878"
"181","12.4898","6.893"
"182","12.5858","6.915"
"183","12.6177","6.915"
"184","12.6816","7.244"
"185","12.7457","6.922"
"186","12.8416","6.926"
"187","12.9055","6.859"
"188","12.9695","6.900"
"189","13.0334","6.915"
"190","13.0975","6.870"
"191","13.1935","6.856"
"192","13.2415","6.844"
"193","13.3214","6.933"
"194","13.3865","6.826"
"195","13.4493","6.822"
"196","13.5136","6.911"
"197","13.5774","6.907"
"198","13.6412","7.011"
"199","13.7533","6.956"
"200","13.8014","7.000"
"201","13.8974","6.963"
"202","13.9452","6.978"
"203","13.9771","6.993"
"204","14.0742","6.911"
"205","14.1381","6.944"
"206","14.2010","7.030"
"207","14.2648","7.041"
"208","14.3448","6.989"
"209","14.4409","6.956"
"210","14.4890","7.011"
"211","14.5369","7.122"
"212","14.6331","7.011"
"213","14.6650","6.970"
"214","14.7606","7.059"
"215","14.8246","6.937"
"216","14.8885","6.963"
"217","14.9525","7.037"
"218","15.0324","6.996"
"219","15.1284","7.059"
"220","15.1765","7.011"
"221","15.2244","7.022"
"222","15.2884","6.974"
"223","15.3523","7.067"
"224","15.4163","7.063"
"225","15.5123","7.059"
"226","15.5763","6.970"
"227","15.6402","7.041"
"228","15.7042","7.015"
"229","15.7682","7.030"
"230","15.8322","6.985"
"231","15.9281","6.956"
"232","15.9921","6.956"
"233","16.0561","6.919"
"234","16.1201","7.056"
"235","16.1840","6.941"
"236","16.2479","6.970"
"237","16.3601","6.930"
"238","16.4079","6.926"
"239","16.4559","6.856"
"240","16.5519","6.922"
"241","16.5839","6.874"
"242","16.6800","6.848"
"243","16.7439","6.859"
"244","16.8081","6.844"
"245","16.8717","6.837"
"246","16.9357","6.948"
"247","17.0156","6.885"
"248","17.0956","6.856"
"249","17.1757","6.844"
"250","17.2237","6.933"
"251","17.3196","6.867"
"252","17.3675","6.859"
"253","17.4317","6.911"
"254","17.4955","6.863"
"255","17.5594","6.789"
"256","17.6238","6.804"
