"Viewer version","2.91"
"Measure start time","25 July 2023 11:28:38"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1278","87.7020","0.574"
"1279","87.7500","0.578"
"1280","87.8300","0.581"
"1281","87.9260","0.563"
"1282","87.9739","0.596"
"1283","88.0699","0.556"
"1284","88.1179","0.600"
"1285","88.1658","0.548"
"1286","88.2298","0.589"
"1287","88.2938","0.570"
"1288","88.3578","0.563"
"1289","88.4537","0.567"
"1290","88.5177","0.574"
"1291","88.5817","0.581"
"1292","88.6457","0.563"
"1293","88.7096","0.578"
"1294","88.7738","0.567"
"1295","88.8695","0.570"
"1296","88.9337","0.589"
"1297","88.9978","0.552"
"1298","89.0935","0.574"
"1299","89.1414","0.559"
"1300","89.2377","0.548"
"1301","89.2854","0.585"
"1302","89.3185","0.552"
"1303","89.4136","0.574"
"1304","89.4773","0.496"
"1305","89.5413","0.570"
"1306","89.6060","0.552"
"1307","89.6691","0.563"
"1308","89.7491","0.574"
"1309","89.8451","0.556"
"1310","89.8931","0.589"
"1311","89.9892","0.563"
"1312","90.0370","0.578"
"1313","90.0850","0.570"
"1314","90.1809","0.563"
"1315","90.2288","0.593"
"1316","90.3248","0.559"
"1317","90.3728","0.585"
"1318","90.4368","0.548"
"1319","90.5007","0.593"
"1320","90.5648","0.556"
"1321","90.6287","0.574"
"1322","90.6926","0.570"
"1323","90.7886","0.563"
"1324","90.8526","0.581"
"1325","90.9164","0.570"
"1326","90.9805","0.559"
"1327","91.0444","0.581"
"1328","91.1403","0.541"
"1329","91.1883","0.578"
"1330","91.2843","0.537"
"1331","91.3322","0.567"
"1332","91.4281","0.559"
"1333","91.4762","0.578"
"1334","91.5241","0.567"
"1335","91.6204","0.556"
"1336","91.6681","0.559"
"1337","91.7480","0.567"
"1338","91.8120","0.563"
"1339","91.8771","0.581"
"1340","91.9405","0.533"
"1341","92.0200","0.585"
"1342","92.0998","0.541"
"1343","92.1797","0.552"
"1344","92.2277","0.567"
"1345","92.3237","0.548"
"1346","92.3716","0.578"
"1347","92.4195","0.544"
"1348","92.5155","0.556"
"1349","92.5635","0.559"
"1350","92.6435","0.556"
"1351","92.7074","0.544"
"1352","92.7714","0.559"
"1353","92.8354","0.559"
"1354","92.8993","0.552"
"1355","92.9633","0.548"
"1356","93.0273","0.578"
"1357","93.1232","0.541"
"1358","93.1871","0.589"
"1359","93.2511","0.567"
"1360","93.3150","0.570"
"1361","93.4110","0.556"
"1362","93.4589","0.544"
"1363","93.5389","0.563"
"1364","93.5868","0.552"
"1365","93.6508","0.559"
"1366","93.7147","0.541"
"1367","93.7787","0.559"
"1368","93.8751","0.570"
"1369","93.9389","0.544"
"1370","94.0031","0.574"
"1371","94.0671","0.530"
"1372","94.1310","0.563"
"1373","94.1950","0.537"
"1374","94.2905","0.530"
"1375","94.3544","0.559"
"1376","94.4184","0.537"
"1377","94.4823","0.574"
"1378","94.5463","0.541"
"1379","94.6426","0.567"
"1380","94.6903","0.544"
"1381","94.7703","0.570"
"1382","94.8346","0.563"
"1383","94.8981","0.556"
"1384","94.9620","0.563"
"1385","95.0264","0.533"
"1386","95.1060","0.552"
"1387","95.2019","0.552"
"1388","95.2499","0.530"
"1389","95.2983","0.581"
"1390","95.3784","0.537"
"1391","95.4419","0.563"
"1392","95.5058","0.544"
"1393","95.5697","0.559"
"1394","95.6336","0.563"
"1395","95.7296","0.563"
"1396","95.7938","0.563"
"1397","95.8895","0.544"
"1398","95.9375","0.544"
"1399","95.9854","0.541"
"1400","96.0663","0.533"
"1401","96.1294","0.559"
"1402","96.1933","0.526"
"1403","96.2573","0.570"
"1404","96.3212","0.537"
"1405","96.4332","0.567"
"1406","96.4812","0.567"
"1407","96.5451","0.559"
"1408","96.6091","0.570"
"1409","96.6731","0.567"
"1410","96.7370","0.563"
"1411","96.8010","0.556"
"1412","96.8650","0.563"
"1413","96.9609","0.563"
"1414","97.0249","0.552"
"1415","97.0888","0.574"
"1416","97.1696","0.552"
"1417","97.2170","0.559"
"1418","97.3130","0.563"
"1419","97.3607","0.530"
"1420","97.4566","0.570"
"1421","97.5047","0.552"
"1422","97.5849","0.548"
"1423","97.6166","0.537"
"1424","97.7125","0.548"
"1425","97.7767","0.556"
"1426","97.8416","0.552"
"1427","97.9050","0.563"
"1428","97.9685","0.544"
"1429","98.0643","0.563"
"1430","98.1283","0.530"
"1431","98.1923","0.541"
