"Viewer version","2.91"
"Measure start time","24 July 2023 14:50:25"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1337","91.6374","0.015"
"1338","91.6854","0.011"
"1339","91.7814","0.033"
"1340","91.8293","0.004"
"1341","91.9252","0.037"
"1342","91.9732","0.022"
"1343","92.0372","0.015"
"1344","92.1011","0.007"
"1345","92.1650","0.030"
"1346","92.2290","0.030"
"1347","92.2930","-0.007"
"1348","92.4049","0.026"
"1349","92.4530","0.026"
"1350","92.5489","0.019"
"1351","92.5969","0.007"
"1352","92.6450","0.044"
"1353","92.7088","0.000"
"1354","92.7728","0.019"
"1355","92.8368","0.026"
"1356","92.9326","0.000"
"1357","92.9966","0.037"
"1358","93.0606","-0.004"
"1359","93.1246","0.019"
"1360","93.1886","0.019"
"1361","93.2845","-0.019"
"1362","93.3325","0.030"
"1363","93.4285","0.011"
"1364","93.4764","0.022"
"1365","93.5724","-0.015"
"1366","93.6204","0.048"
"1367","93.6683","0.000"
"1368","93.7324","0.011"
"1369","93.7963","0.030"
"1370","93.8922","0.019"
"1371","93.9562","0.015"
"1372","94.0202","0.004"
"1373","94.0842","0.011"
"1374","94.1481","0.411"
"1375","94.2121","0.333"
"1376","94.3080","0.167"
"1377","94.3720","0.081"
"1378","94.4360","0.070"
"1379","94.4999","0.044"
"1380","94.5639","0.041"
"1381","94.6278","0.037"
"1382","94.6919","0.033"
"1383","94.7879","0.030"
"1384","94.8359","0.019"
"1385","94.9317","0.074"
"1386","94.9797","0.041"
"1387","95.0757","0.004"
"1388","95.1237","0.056"
"1389","95.2036","0.033"
"1390","95.2357","0.044"
"1391","95.3315","0.041"
"1392","95.3955","0.048"
"1393","95.4594","0.052"
"1394","95.5234","0.037"
"1395","95.5874","0.059"
"1396","95.6514","0.030"
"1397","95.7473","0.070"
"1398","95.8113","0.033"
"1399","95.8753","0.070"
"1400","95.9392","0.030"
"1401","96.0032","0.056"
"1402","96.0671","0.056"
"1403","96.1311","0.030"
"1404","96.2271","0.048"
"1405","96.2910","0.033"
"1406","96.3870","0.052"
"1407","96.4350","0.044"
"1408","96.4829","0.011"
"1409","96.5789","0.074"
"1410","96.6109","0.011"
"1411","96.6750","0.070"
"1412","96.7708","0.030"
"1413","96.8348","0.037"
"1414","96.8988","0.063"
"1415","96.9787","0.026"
"1416","97.0267","0.056"
"1417","97.1228","-0.015"
"1418","97.1708","0.078"
"1419","97.2666","-0.007"
"1420","97.3146","0.067"
"1421","97.4106","0.007"
"1422","97.4425","0.044"
"1423","97.5065","0.019"
"1424","97.5705","0.030"
"1425","97.6665","0.044"
"1426","97.7305","0.011"
"1427","97.7945","0.070"
"1428","97.8584","0.015"
"1429","97.9224","0.070"
"1430","98.0024","0.000"
"1431","98.0983","0.033"
"1432","98.1463","0.033"
"1433","98.1943","0.041"
"1434","98.2904","0.041"
"1435","98.3222","0.022"
"1436","98.4182","0.059"
"1437","98.4822","0.011"
"1438","98.5462","0.056"
"1439","98.6422","0.015"
"1440","98.6901","0.044"
"1441","98.7860","0.037"
"1442","98.8340","0.026"
"1443","98.8980","0.059"
"1444","98.9619","0.015"
"1445","99.0259","0.052"
"1446","99.0900","0.037"
"1447","99.1539","0.033"
"1448","99.2498","0.037"
"1449","99.2978","-0.007"
"1450","99.3938","0.048"
"1451","99.4417","0.000"
"1452","99.5376","0.030"
"1453","99.5697","0.026"
"1454","99.6336","-0.004"
"1455","99.6976","0.011"
"1456","99.7616","0.030"
"1457","99.8576","0.037"
"1458","99.9215","-0.019"
"1459","99.9855","0.019"
"1460","100.0494","0.011"
"1461","100.1134","0.011"
"1462","100.1774","0.026"
"1463","100.2733","0.022"
"1464","100.3373","0.041"
"1465","100.4172","0.004"
"1466","100.4812","0.019"
"1467","100.5452","0.015"
"1468","100.5932","0.019"
"1469","100.6891","0.030"
"1470","100.7371","-0.019"
"1471","100.8332","0.026"
"1472","100.8650","0.030"
"1473","100.9290","0.011"
"1474","101.0250","0.048"
"1475","101.0890","0.041"
"1476","101.1529","-0.163"
"1477","101.2329","0.133"
"1478","101.2809","0.022"
"1479","101.3769","0.015"
"1480","101.4248","-0.026"
"1481","101.5050","0.070"
"1482","101.5688","-0.022"
"1483","101.6328","0.096"
"1484","101.6968","-0.056"
"1485","101.7607","0.070"
"1486","101.8247","-0.007"
"1487","101.8886","0.048"
"1488","101.9846","0.011"
"1489","102.0486","0.007"
"1490","102.1126","0.056"
"1491","102.1765","-0.026"
"1492","102.2405","0.048"
"1493","102.3045","-0.044"
"1494","102.4004","0.007"
"1495","102.4644","0.011"
"1496","102.5285","-0.011"
"1497","102.5924","0.048"
"1498","102.6565","-0.033"
"1499","102.7363","0.033"
"1500","102.8323","-0.007"
"1501","102.8802","0.015"
"1502","102.9282","0.063"
"1503","103.0082","-0.019"
"1504","103.0722","0.081"
"1505","103.1361","-0.044"
"1506","103.2001","0.048"
"1507","103.2640","-0.022"
"1508","103.3600","0.048"
"1509","103.4241","-0.022"
"1510","103.4881","0.041"
"1511","103.5679","0.030"
"1512","103.6158","-0.015"
"1513","103.7119","0.022"
"1514","103.7598","0.000"
"1515","103.8557","0.030"
"1516","103.9037","0.007"
"1517","103.9837","-0.019"
"1518","104.0160","0.037"
"1519","104.1120","-0.015"
"1520","104.1916","0.030"
"1521","104.2236","0.000"
"1522","104.3202","0.026"
"1523","104.3837","0.000"
"1524","104.4475","0.011"
"1525","104.5124","0.026"
"1526","104.5916","0.015"
"1527","104.6395","0.026"
"1528","104.7355","0.007"
"1529","104.7833","0.044"
"1530","104.8472","0.015"
"1531","104.9112","0.011"
"1532","105.0072","0.026"
"1533","105.0711","0.007"
