"Viewer version","2.91"
"Measure start time","25 July 2023 13:33:29"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0799","74.985"
"1","0.1438","74.456"
"2","0.2079","75.041"
"3","0.2878","74.648"
"4","0.3518","74.700"
"5","0.4477","74.963"
"6","0.4957","74.893"
"7","0.5916","74.863"
"8","0.6397","74.822"
"9","0.6878","74.959"
"10","0.7837","74.759"
"11","0.8158","75.059"
"12","0.8795","74.837"
"13","0.9755","75.196"
"14","1.0397","74.800"
"15","1.1039","75.233"
"16","1.1837","74.878"
"17","1.2317","75.204"
"18","1.3276","75.126"
"19","1.3754","74.974"
"20","1.4553","75.115"
"21","1.5193","75.126"
"22","1.5833","75.178"
"23","1.6472","75.226"
"24","1.7116","75.015"
"25","1.7757","75.315"
"26","1.8557","75.515"
"27","1.9513","74.837"
"28","1.9997","75.363"
"29","2.0955","75.293"
"30","2.1433","75.393"
"31","2.2070","75.511"
"32","2.2709","74.937"
"33","2.3351","75.174"
"34","2.3991","75.537"
"35","2.4632","74.652"
"36","2.5272","76.415"
"37","2.6227","74.611"
"38","2.6867","74.607"
"39","2.7507","76.489"
"40","2.8467","74.919"
"41","2.8947","75.919"
"42","2.9426","74.819"
"43","3.0386","75.526"
"44","3.0865","75.863"
"45","3.1826","74.748"
"46","3.2305","75.848"
"47","3.3104","74.896"
"48","3.3425","75.915"
"49","3.4384","74.756"
"50","3.5024","75.737"
"51","3.5664","74.981"
"52","3.6303","76.200"
"53","3.6943","74.556"
"54","3.7583","75.733"
"55","3.8541","75.096"
"56","3.9344","75.811"
"57","3.9824","74.744"
"58","4.0784","76.052"
"59","4.1261","74.948"
"60","4.2061","75.685"
"61","4.2380","74.844"
"62","4.3020","76.096"
"63","4.3985","74.478"
"64","4.4621","76.004"
"65","4.5259","75.093"
"66","4.5898","75.981"
"67","4.6701","74.648"
"68","4.7500","76.119"
"69","4.8309","74.833"
"70","4.8777","75.811"
"71","4.9736","75.007"
"72","5.0217","75.937"
"73","5.0697","75.196"
"74","5.1337","75.533"
"75","5.1978","75.463"
"76","5.2618","75.337"
"77","5.3579","75.474"
"78","5.4378","75.244"
"79","5.5176","75.500"
"80","5.5654","75.163"
"81","5.6134","75.796"
"82","5.7093","75.200"
"83","5.7573","75.793"
"84","5.8532","74.581"
"85","5.9015","76.159"
"86","5.9972","75.030"
"87","6.0451","75.363"
"88","6.0931","75.137"
"89","6.1891","76.133"
"90","6.2211","74.467"
"91","6.2850","76.081"
"92","6.3810","74.981"
"93","6.4450","75.874"
"94","6.5090","74.607"
"95","6.5730","76.296"
"96","6.6369","75.044"
"97","6.7009","75.359"
"98","6.7968","75.119"
"99","6.8608","75.900"
"100","6.9247","74.604"
"101","7.0207","76.296"
"102","7.0687","74.833"
"103","7.1172","75.374"
"104","7.2134","75.230"
"105","7.2611","74.919"
"106","7.3417","75.793"
"107","7.4048","74.996"
"108","7.4685","75.393"
"109","7.5327","75.296"
"110","7.5964","75.500"
"111","7.6603","75.007"
"112","7.7563","75.770"
"113","7.8209","74.993"
"114","7.9166","75.759"
"115","7.9642","74.804"
"116","8.0125","75.807"
"117","8.0764","75.144"
"118","8.1401","75.315"
"119","8.2360","75.033"
"120","8.3001","75.600"
"121","8.3640","75.207"
"122","8.4279","75.659"
"123","8.4919","75.067"
"124","8.5560","75.467"
"125","8.6198","75.056"
"126","8.7158","74.937"
"127","8.7637","75.019"
"128","8.8597","76.185"
"129","8.8916","74.400"
"130","8.9556","75.578"
"131","9.0515","75.259"
"132","9.1156","75.511"
"133","9.1795","74.778"
"134","9.2435","75.674"
"135","9.3075","74.641"
"136","9.3714","76.267"
"137","9.4514","74.959"
"138","9.5473","74.752"
"139","9.5953","75.411"
"140","9.6913","75.100"
"141","9.7393","75.319"
"142","9.8352","74.993"
"143","9.8832","75.470"
"144","9.9312","74.789"
"145","10.0111","75.444"
"146","10.0753","74.785"
"147","10.1395","75.530"
"148","10.2031","74.815"
"149","10.2673","75.437"
"150","10.3472","74.719"
"151","10.4430","75.622"
"152","10.4749","74.696"
"153","10.5389","75.596"
"154","10.6029","74.556"
"155","10.6669","75.637"
"156","10.7628","74.559"
"157","10.8268","75.674"
"158","10.8908","74.463"
"159","10.9706","75.722"
"160","11.0667","74.556"
"161","11.1147","75.611"
"162","11.1626","74.726"
"163","11.2586","75.381"
"164","11.3065","74.611"
"165","11.4025","75.481"
"166","11.4506","74.637"
"167","11.5146","75.359"
"168","11.5785","74.878"
"169","11.6427","75.233"
"170","11.7064","74.911"
"171","11.7705","75.252"
"172","11.8664","75.133"
"173","11.9304","75.259"
