"Viewer version","2.91"
"Measure start time","25 July 2023 13:38:29"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0799","0.174"
"1","0.1441","0.178"
"2","0.2081","0.185"
"3","0.2718","0.159"
"4","0.3678","0.193"
"5","0.4480","0.163"
"6","0.4959","0.181"
"7","0.5921","0.159"
"8","0.6400","0.174"
"9","0.7199","0.185"
"10","0.7519","0.148"
"11","0.8158","0.170"
"12","0.9115","0.189"
"13","0.9755","0.178"
"14","1.0395","0.159"
"15","1.1035","0.167"
"16","1.1675","0.193"
"17","1.2314","0.122"
"18","1.3274","0.207"
"19","1.3913","0.174"
"20","1.4553","0.163"
"21","1.5193","0.170"
"22","1.5833","0.148"
"23","1.6472","0.163"
"24","1.7272","0.181"
"25","1.8231","0.137"
"26","1.8711","0.152"
"27","1.9671","0.174"
"28","2.0151","0.189"
"29","2.0470","0.141"
"30","2.1430","0.181"
"31","2.2070","0.170"
"32","2.2709","0.189"
"33","2.3349","0.181"
"34","2.3991","0.185"
"35","2.4631","0.167"
"36","2.5593","0.178"
"37","2.6388","0.185"
"38","2.6873","0.178"
"39","2.7827","0.156"
"40","2.8307","0.174"
"41","2.9267","0.167"
"42","2.9747","0.167"
"43","3.0227","0.159"
"44","3.1186","0.170"
"45","3.1666","0.174"
"46","3.2625","0.189"
"47","3.3105","0.144"
"48","3.3745","0.193"
"49","3.4384","0.189"
"50","3.5025","0.133"
"51","3.5664","0.163"
"52","3.6304","0.189"
"53","3.7262","0.152"
"54","3.7902","0.163"
"55","3.8542","0.211"
"56","3.9182","0.159"
"57","3.9822","0.159"
"58","4.0461","0.167"
"59","4.1431","0.167"
"60","4.1912","0.126"
"61","4.2864","0.126"
"62","4.3344","0.141"
"63","4.4312","0.144"
"64","4.4624","0.133"
"65","4.5260","0.130"
"66","4.5899","0.133"
"67","4.6863","0.126"
"68","4.7661","0.111"
"69","4.8143","0.115"
"70","4.9099","0.130"
"71","4.9582","0.111"
"72","5.0218","0.137"
"73","5.0858","0.126"
"74","5.1509","0.141"
"75","5.2137","0.130"
"76","5.2776","0.141"
"77","5.3416","0.144"
"78","5.4376","0.126"
"79","5.5015","0.159"
"80","5.5657","0.133"
"81","5.6297","0.156"
"82","5.7097","0.126"
"83","5.7894","0.141"
"84","5.8374","0.126"
"85","5.9333","0.137"
"86","5.9814","0.111"
"87","6.0773","0.144"
"88","6.1253","0.133"
"89","6.2212","0.111"
"90","6.2692","0.181"
"91","6.3172","0.144"
"92","6.3971","0.144"
"93","6.4611","0.167"
"94","6.5251","0.130"
"95","6.5891","0.137"
"96","6.6530","0.163"
"97","6.7170","0.159"
"98","6.8130","0.152"
"99","6.8769","0.115"
"100","6.9409","0.148"
"101","7.0048","0.133"
"102","7.0688","0.122"
"103","7.1329","0.174"
"104","7.2287","0.126"
"105","7.3087","0.163"
"106","7.3407","0.137"
"107","7.4369","0.174"
"108","7.4848","0.115"
"109","7.5809","0.156"
"110","7.6298","0.122"
"111","7.6937","0.144"
"112","7.7567","0.133"
"113","7.8204","0.144"
"114","7.8843","0.144"
"115","7.9803","0.144"
"116","8.0443","0.133"
"117","8.1083","0.167"
"118","8.1885","0.144"
"119","8.2362","0.126"
"120","8.3323","0.174"
"121","8.3645","0.115"
"122","8.4292","0.137"
"123","8.5240","0.122"
"124","8.5880","0.148"
"125","8.6519","0.137"
"126","8.7160","0.144"
"127","8.7799","0.178"
"128","8.8921","0.122"
"129","8.9401","0.152"
"130","8.9881","0.137"
"131","9.0840","0.141"
"132","9.1322","0.137"
"133","9.1956","0.152"
"134","9.2596","0.144"
"135","9.3236","0.133"
"136","9.4195","0.144"
"137","9.4835","0.111"
"138","9.5475","0.159"
"139","9.6115","0.126"
"140","9.6755","0.133"
"141","9.7394","0.133"
"142","9.8354","0.130"
"143","9.9153","0.122"
"144","9.9633","0.119"
"145","10.0593","0.148"
"146","10.1073","0.104"
"147","10.1552","0.130"
"148","10.2512","0.111"
"149","10.2991","0.122"
"150","10.3951","0.111"
"151","10.4431","0.133"
"152","10.5074","0.126"
"153","10.5713","0.107"
"154","10.6356","0.141"
"155","10.6991","0.130"
"156","10.7631","0.119"
"157","10.8592","0.111"
"158","10.9237","0.130"
"159","11.0038","0.111"
"160","11.0517","0.111"
"161","11.1472","0.126"
"162","11.1798","0.122"
"163","11.2432","0.119"
"164","11.3389","0.100"
"165","11.4028","0.104"
"166","11.4668","0.107"
"167","11.5316","0.141"
"168","11.5948","0.130"
"169","11.6747","0.122"
"170","11.7707","0.115"
"171","11.8187","0.133"
"172","11.9147","0.111"
"173","11.9629","0.126"
"174","12.0106","0.126"
"175","12.1066","0.115"
"176","12.1387","0.144"
"177","12.2028","0.133"
"178","12.2986","0.137"
"179","12.3626","0.122"
"180","12.4265","0.137"
"181","12.4905","0.126"
"182","12.5546","0.119"
"183","12.6505","0.130"
"184","12.6984","0.126"
"185","12.7944","0.119"
"186","12.8424","0.137"
"187","12.9384","0.122"
"188","12.9864","0.115"
"189","13.0824","0.148"
"190","13.1304","0.107"
"191","13.1784","0.126"
"192","13.2584","0.141"
"193","13.3224","0.133"
"194","13.3864","0.122"
"195","13.4503","0.078"
"196","13.5144","0.219"
"197","13.5783","0.044"
"198","13.6423","0.089"
"199","13.7383","0.193"
"200","13.8023","0.122"
"201","13.8662","0.104"
"202","13.9304","0.048"
"203","13.9952","0.196"
"204","14.0903","0.059"
"205","14.1390","0.144"
"206","14.2343","0.052"
"207","14.2821","0.189"
"208","14.3781","0.063"
"209","14.4264","0.174"
"210","14.5061","0.048"
"211","14.5383","0.181"
"212","14.6342","0.056"
"213","14.6981","0.115"
"214","14.7627","0.215"
"215","14.8261","-0.007"
"216","14.8900","0.148"
"217","14.9540","0.144"
"218","15.0340","0.100"
"219","15.1300","0.089"
"220","15.1780","0.137"
"221","15.2741","0.085"
"222","15.3219","0.163"
"223","15.3861","0.085"
"224","15.4502","0.141"
"225","15.5138","0.093"
"226","15.5778","0.156"
"227","15.6418","0.093"
"228","15.7057","0.141"
"229","15.8017","0.074"
"230","15.8657","0.144"
"231","15.9297","0.107"
"232","15.9937","0.141"
"233","16.0577","0.107"
"234","16.1217","0.141"
"235","16.2176","0.107"
"236","16.2816","0.133"
"237","16.3457","0.119"
"238","16.4257","0.122"
"239","16.4736","0.111"
"240","16.5695","0.122"
"241","16.6175","0.107"
"242","16.7135","0.107"
"243","16.7615","0.111"
"244","16.8424","0.141"
"245","16.8897","0.089"
"246","16.9536","0.133"
"247","17.0174","0.093"
"248","17.0815","0.133"
"249","17.1454","0.107"
