"Viewer version","2.91"
"Measure start time","25 July 2023 13:37:48"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0801","0.704"
"1","0.1600","0.659"
"2","0.2240","0.719"
"3","0.3198","0.696"
"4","0.3679","0.696"
"5","0.4158","0.704"
"6","0.5118","0.711"
"7","0.5598","0.715"
"8","0.6558","0.704"
"9","0.7037","0.704"
"10","0.7677","0.689"
"11","0.8317","0.693"
"12","0.8956","0.685"
"13","0.9596","0.707"
"14","1.0236","0.663"
"15","1.1196","0.689"
"16","1.1835","0.659"
"17","1.2475","0.670"
"18","1.3115","0.704"
"19","1.3754","0.670"
"20","1.4554","0.681"
"21","1.5514","0.693"
"22","1.5993","0.689"
"23","1.6473","0.681"
"24","1.7433","0.685"
"25","1.7753","0.704"
"26","1.8713","0.689"
"27","1.9514","0.681"
"28","1.9834","0.681"
"29","2.0795","0.693"
"30","2.1431","0.707"
"31","2.2231","0.681"
"32","2.2711","0.685"
"33","2.3671","0.711"
"34","2.4161","0.741"
"35","2.4792","0.674"
"36","2.5441","0.707"
"37","2.6081","0.726"
"38","2.6713","0.733"
"39","2.7829","0.696"
"40","2.8308","0.719"
"41","2.9268","0.752"
"42","2.9747","0.674"
"43","3.0228","0.715"
"44","3.1027","0.715"
"45","3.1674","0.685"
"46","3.2313","0.711"
"47","3.2947","0.711"
"48","3.3598","0.685"
"49","3.4546","0.719"
"50","3.5185","0.730"
"51","3.5665","0.674"
"52","3.6626","0.752"
"53","3.7114","0.659"
"54","3.8064","0.807"
"55","3.8555","0.789"
"56","3.9186","0.541"
"57","3.9824","0.796"
"58","4.0465","0.685"
"59","4.1103","0.659"
