"Viewer version","2.91"
"Measure start time","25 July 2023 13:33:57"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"738","50.5848","66.963"
"739","50.6809","66.315"
"740","50.7290","66.737"
"741","50.8089","66.437"
"742","50.8410","66.604"
"743","50.9368","66.430"
"744","51.0006","66.444"
"745","51.0645","66.530"
"746","51.1288","66.493"
"747","51.2087","66.393"
"748","51.3051","66.422"
"749","51.3525","66.585"
"750","51.4166","66.311"
"751","51.4802","66.644"
"752","51.5442","66.433"
"753","51.6082","66.433"
"754","51.6722","66.252"
"755","51.7681","66.574"
"756","51.8162","66.407"
"757","51.9120","66.367"
"758","51.9600","66.489"
"759","52.0560","66.322"
"760","52.1040","66.493"
"761","52.1999","66.244"
"762","52.2479","66.278"
"763","52.2960","66.263"
"764","52.3598","66.422"
"765","52.4238","66.215"
"766","52.5200","66.300"
"767","52.5998","66.352"
"768","52.6477","66.111"
"769","52.7442","66.448"
"770","52.7918","66.163"
"771","52.8398","66.241"
"772","52.9356","66.230"
"773","52.9679","66.326"
"774","53.0315","66.322"
"775","53.1275","66.196"
"776","53.1915","66.215"
"777","53.2555","66.181"
"778","53.3193","66.152"
"779","53.3833","66.100"
"780","53.4473","66.044"
"781","53.5433","66.219"
"782","53.6073","66.307"
"783","53.6713","66.044"
"784","53.7352","66.222"
"785","53.7992","65.922"
"786","53.8791","66.237"
"787","53.9751","65.893"
"788","54.0230","66.333"
"789","54.0711","65.885"
"790","54.1671","66.230"
"791","54.2151","65.678"
"792","54.2949","66.296"
"793","54.3589","65.837"
"794","54.4229","66.522"
"795","54.4869","65.759"
"796","54.5508","66.274"
"797","54.6148","65.837"
"798","54.6788","66.119"
"799","54.7747","65.885"
"800","54.8388","66.070"
"801","54.9187","65.996"
"802","54.9667","66.130"
"803","55.0625","65.956"
"804","55.1105","65.978"
"805","55.2065","66.119"
"806","55.2384","65.907"
"807","55.3024","66.081"
"808","55.3664","65.741"
"809","55.4303","66.296"
"810","55.5263","65.504"
"811","55.5902","66.244"
"812","55.6543","65.670"
"813","55.7182","66.037"
"814","55.7821","65.607"
"815","55.8461","66.215"
"816","55.9260","65.626"
"817","56.0059","65.870"
"818","56.0539","65.800"
"819","56.1499","65.767"
"820","56.1979","65.785"
"821","56.2778","65.852"
"822","56.3418","65.596"
"823","56.4057","65.733"
"824","56.4697","65.796"
"825","56.5336","65.848"
"826","56.5976","65.715"
"827","56.6616","65.726"
"828","56.7575","65.800"
"829","56.8215","65.737"
"830","56.8855","65.796"
"831","56.9494","65.619"
"832","57.0134","65.848"
"833","57.0773","65.500"
"834","57.1733","65.959"
"835","57.2532","65.381"
"836","57.2852","66.056"
"837","57.3810","65.359"
"838","57.4290","65.904"
"839","57.5250","65.452"
"840","57.5730","65.848"
"841","57.6369","65.437"
"842","57.7009","65.815"
"843","57.7649","65.419"
"844","57.8289","65.770"
"845","57.8928","65.222"
"846","57.9887","65.933"
"847","58.0527","65.148"
"848","58.1327","65.948"
"849","58.1806","65.322"
"850","58.2765","65.870"
"851","58.3245","65.500"
"852","58.4206","65.744"
"853","58.4684","65.152"
"854","58.5645","65.867"
"855","58.6124","65.241"
"856","58.6443","65.659"
"857","58.7403","65.467"
"858","58.8043","65.544"
"859","58.8682","65.459"
"860","58.9322","65.470"
"861","58.9961","65.433"
"862","59.0761","65.367"
"863","59.1721","65.500"
"864","59.2200","65.600"
"865","59.3160","65.307"
"866","59.3479","65.222"
"867","59.4119","65.556"
"868","59.4760","65.422"
"869","59.5400","65.289"
"870","59.6198","65.407"
