"Viewer version","2.91"
"Measure start time","25 July 2023 13:32:07"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.1119","83.011"
"1","0.1599","82.681"
"2","0.2079","82.941"
"3","0.3038","82.878"
"4","0.3518","82.600"
"5","0.4477","82.811"
"6","0.4957","82.830"
"7","0.5597","83.348"
"8","0.6237","82.426"
"9","0.6877","82.985"
"10","0.7515","82.811"
"11","0.8157","83.511"
"12","0.9115","82.533"
"13","0.9755","83.744"
"14","1.0395","82.130"
"15","1.1035","83.756"
"16","1.1675","82.644"
"17","1.2475","83.981"
"18","1.3434","81.789"
"19","1.3914","84.367"
"20","1.4393","81.944"
"21","1.5353","84.096"
"22","1.5833","82.026"
"23","1.6472","84.033"
"24","1.7113","82.378"
"25","1.7752","83.907"
"26","1.8711","82.311"
"27","1.9351","83.833"
"28","1.9991","82.730"
"29","2.0631","83.707"
"30","2.1271","82.622"
"31","2.1910","83.796"
"32","2.2710","82.748"
"33","2.3670","83.319"
"34","2.4150","83.007"
"35","2.5111","83.344"
"36","2.5589","83.178"
"37","2.6069","83.193"
"38","2.6708","83.233"
"39","2.7348","83.022"
"40","2.7989","83.444"
"41","2.8947","82.804"
"42","2.9587","83.715"
"43","3.0226","82.774"
"44","3.0866","83.678"
"45","3.1826","82.481"
"46","3.2306","83.689"
"47","3.3266","82.667"
"48","3.3745","83.863"
"49","3.4225","82.293"
"50","3.5185","83.970"
"51","3.5664","82.585"
"52","3.6304","83.981"
"53","3.6944","82.626"
"54","3.7583","83.919"
"55","3.8554","82.448"
"56","3.9355","83.778"
"57","3.9834","82.600"
"58","4.0783","83.663"
"59","4.1263","82.548"
"60","4.2222","83.596"
"61","4.2705","82.563"
"62","4.3024","83.522"
"63","4.3981","82.700"
"64","4.4621","83.259"
"65","4.5261","82.752"
"66","4.5900","83.370"
"67","4.6540","82.985"
"68","4.7180","83.267"
"69","4.8139","83.030"
"70","4.8779","83.056"
"71","4.9419","83.152"
"72","5.0059","83.089"
