"Viewer version","2.91"
"Measure start time","25 July 2023 13:39:11"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0960","0.026"
"1","0.1280","0.048"
"2","0.2239","0.085"
"3","0.2879","0.048"
"4","0.3518","0.015"
"5","0.4159","0.096"
"6","0.4798","0.026"
"7","0.5438","0.041"
"8","0.6397","0.067"
"9","0.7037","0.044"
"10","0.7677","0.022"
"11","0.8476","0.074"
"12","0.8958","0.037"
"13","0.9916","0.030"
"14","1.0401","0.052"
"15","1.1039","0.044"
"16","1.1676","0.022"
"17","1.2315","0.052"
"18","1.2955","0.048"
"19","1.3914","0.030"
"20","1.4558","0.059"
"21","1.5198","0.070"
"22","1.5995","0.022"
"23","1.6474","0.041"
"24","1.7433","0.052"
"25","1.7913","0.048"
"26","1.8873","-0.004"
"27","1.9353","0.052"
"28","2.0312","0.048"
"29","2.0796","-0.019"
"30","2.1434","0.037"
"31","2.2078","0.104"
"32","2.2711","-0.133"
"33","2.3350","0.170"
"34","2.3990","0.122"
"35","2.4952","-0.052"
"36","2.5430","0.037"
"37","2.6230","0.137"
"38","2.7196","-0.007"
"39","2.7678","0.019"
"40","2.8149","0.063"
"41","2.9110","-0.022"
"42","2.9591","0.056"
"43","3.0232","-0.070"
"44","3.0870","0.074"
"45","3.1507","-0.070"
"46","3.2466","0.041"
"47","3.3106","-0.081"
"48","3.3908","0.067"
"49","3.4386","-0.019"
"50","3.5197","0.007"
"51","3.5670","0.048"
"52","3.6311","0.030"
"53","3.7264","0.078"
"54","3.7905","0.030"
"55","3.8543","0.089"
"56","3.9183","0.052"
"57","3.9823","0.067"
"58","4.0794","0.037"
"59","4.1261","0.063"
"60","4.2221","0.063"
"61","4.2541","0.044"
"62","4.3181","0.085"
"63","4.3820","0.044"
"64","4.4780","0.070"
"65","4.5420","0.074"
"66","4.6059","0.037"
"67","4.6699","0.107"
"68","4.7339","0.011"
"69","4.7978","0.119"
"70","4.8938","0.041"
"71","4.9578","0.111"
"72","5.0217","0.041"
"73","5.0857","0.115"
"74","5.1497","0.037"
"75","5.2297","0.067"
"76","5.3256","0.067"
"77","5.3736","0.070"
"78","5.4215","0.052"
"79","5.5175","0.104"
"80","5.5655","0.037"
"81","5.6614","0.048"
"82","5.7094","0.052"
"83","5.7894","0.081"
"84","5.8213","0.015"
"85","5.9173","0.063"
"86","5.9813","0.048"
"87","6.0453","0.026"
"88","6.1092","0.063"
"89","6.1732","0.044"
"90","6.2371","0.037"
"91","6.3331","0.030"
"92","6.3972","0.067"
"93","6.4611","0.000"
"94","6.5250","0.056"
"95","6.5890","0.037"
"96","6.6530","0.015"
"97","6.7490","0.007"
"98","6.7969","0.104"
"99","6.8608","0.007"
"100","6.9248","0.044"
"101","7.0048","-0.004"
"102","7.1017","0.115"
"103","7.1489","-0.052"
"104","7.2447","0.041"
"105","7.2768","0.022"
"106","7.3418","-0.122"
"107","7.4047","0.207"
"108","7.4685","0.067"
"109","7.5645","-0.048"
"110","7.6287","0.089"
"111","7.6926","0.089"
"112","7.7567","-0.004"
"113","7.8527","0.033"
"114","7.9006","0.115"
"115","7.9963","-0.011"
"116","8.0286","0.070"
"117","8.0922","0.011"
"118","8.1562","0.078"
"119","8.2522","0.022"
"120","8.3161","0.052"
"121","8.3802","0.044"
"122","8.4603","0.033"
"123","8.5403","0.056"
"124","8.5883","0.022"
"125","8.6841","0.063"
"126","8.7319","0.022"
"127","8.8119","0.044"
"128","8.8439","0.030"
"129","8.9078","0.019"
"130","9.0038","0.044"
"131","9.0677","0.026"
"132","9.1317","0.048"
"133","9.1957","0.037"
"134","9.2596","0.026"
"135","9.3236","0.059"
"136","9.4196","0.019"
"137","9.4835","0.063"
"138","9.5475","0.022"
"139","9.6115","0.078"
"140","9.6914","0.007"
"141","9.7874","0.048"
"142","9.8354","0.015"
"143","9.8833","0.052"
"144","9.9793","0.000"
"145","10.0273","0.048"
"146","10.1233","0.033"
"147","10.1712","0.033"
"148","10.2672","0.026"
"149","10.3152","0.048"
"150","10.3634","0.030"
"151","10.4275","0.041"
"152","10.4916","0.063"
"153","10.5874","0.026"
"154","10.6675","0.030"
"155","10.6996","0.056"
"156","10.7950","0.037"
"157","10.8750","0.000"
"158","10.9229","0.085"
"159","11.0191","0.022"
"160","11.0669","0.019"
"161","11.1631","0.037"
"162","11.2111","0.089"
"163","11.2591","0.004"
"164","11.3228","0.078"
"165","11.3867","0.078"
"166","11.4508","0.048"
"167","11.5148","0.011"
"168","11.6107","0.078"
"169","11.6747","0.019"
"170","11.7386","0.000"
"171","11.8026","0.041"
"172","11.8666","0.048"
"173","11.9625","0.011"
"174","12.0265","0.033"
"175","12.0905","0.033"
"176","12.1545","0.007"
"177","12.2344","0.022"
"178","12.2824","0.019"
"179","12.3784","0.033"
"180","12.4264","0.004"
"181","12.5223","0.037"
"182","12.5703","0.033"
"183","12.6663","0.030"
"184","12.7142","0.026"
"185","12.8102","0.067"
"186","12.8582","0.019"
"187","12.8902","0.044"
"188","12.9542","0.048"
"189","13.0504","0.041"
"190","13.1141","0.041"
"191","13.1784","0.030"
"192","13.2422","0.033"
"193","13.3062","0.033"
"194","13.4024","0.030"
"195","13.4503","0.041"
"196","13.5459","0.015"
"197","13.5939","0.041"
