"Viewer version","2.91"
"Measure start time","25 July 2023 13:36:45"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0801","2.852"
"1","0.1440","2.907"
"2","0.2080","2.874"
"3","0.2719","2.889"
"4","0.3359","2.874"
"5","0.4319","2.889"
"6","0.4958","2.848"
"7","0.5598","2.904"
"8","0.6240","2.859"
"9","0.6878","2.878"
"10","0.7677","2.833"
"11","0.8636","2.889"
"12","0.9116","2.859"
"13","1.0076","2.863"
"14","1.0555","2.878"
"15","1.1036","2.841"
"16","1.1995","2.870"
"17","1.2476","2.848"
"18","1.3116","2.885"
"19","1.3754","2.826"
"20","1.4394","2.859"
"21","1.5034","2.815"
"22","1.5993","2.874"
"23","1.6633","2.785"
"24","1.7273","2.844"
"25","1.7913","2.833"
"26","1.8712","2.837"
"27","1.9192","2.819"
"28","2.0151","2.852"
"29","2.0631","2.811"
"30","2.1590","2.856"
"31","2.2070","2.826"
"32","2.3030","2.856"
"33","2.3509","2.822"
"34","2.4471","2.833"
"35","2.4949","2.822"
"36","2.5428","2.863"
"37","2.6068","2.811"
"38","2.6707","2.833"
"39","2.7347","2.826"
"40","2.8309","2.837"
"41","2.9118","2.815"
"42","2.9586","2.800"
"43","3.0546","2.848"
"44","3.1026","2.796"
"45","3.1986","2.848"
"46","3.2466","2.804"
"47","3.2946","2.819"
"48","3.3585","2.804"
"49","3.4225","2.819"
"50","3.4865","2.796"
"51","3.5824","2.822"
"52","3.6464","2.800"
"53","3.7103","2.796"
"54","3.7744","2.807"
"55","3.8383","2.811"
"56","3.9343","2.781"
"57","4.0143","2.800"
"58","4.0622","2.785"
"59","4.1582","2.796"
"60","4.2062","2.759"
"61","4.2541","2.815"
"62","4.3501","2.789"
"63","4.3982","2.719"
"64","4.4621","2.800"
"65","4.5263","2.767"
"66","4.5900","2.748"
"67","4.6859","2.767"
"68","4.7499","2.767"
"69","4.8139","2.744"
"70","4.8781","2.767"
"71","4.9582","2.759"
"72","5.0058","2.744"
"73","5.1017","2.796"
"74","5.1497","2.715"
"75","5.2457","2.770"
"76","5.2937","2.711"
"77","5.3738","2.796"
"78","5.4379","2.770"
"79","5.5017","2.733"
"80","5.5656","2.748"
"81","5.6460","2.767"
"82","5.7099","2.752"
"83","5.7898","2.726"
"84","5.8380","2.767"
"85","5.9333","2.722"
"86","5.9813","2.759"
"87","6.0775","2.719"
"88","6.1093","2.748"
"89","6.1735","2.756"
"90","6.2374","2.733"
"91","6.3336","2.748"
"92","6.4134","2.744"
"93","6.4454","2.733"
"94","6.5410","2.744"
"95","6.5890","2.730"
"96","6.6849","2.744"
"97","6.7329","2.704"
"98","6.8289","2.748"
"99","6.8768","2.711"
"100","6.9408","2.737"
"101","7.0047","2.726"
"102","7.0687","2.722"
"103","7.1328","2.741"
"104","7.1966","2.696"
"105","7.2926","2.741"
"106","7.3566","2.670"
"107","7.4205","2.733"
"108","7.4845","2.704"
"109","7.5485","2.711"
"110","7.6125","2.685"
"111","7.7084","2.719"
"112","7.7884","2.693"
"113","7.8203","2.711"
"114","7.9163","2.689"
"115","7.9643","2.696"
"116","8.0607","2.685"
"117","8.1087","2.696"
"118","8.2041","2.707"
"119","8.2361","2.681"
"120","8.3001","2.663"
"121","8.3641","2.696"
"122","8.4285","2.681"
"123","8.5243","2.659"
"124","8.5880","2.696"
"125","8.6519","2.659"
"126","8.7169","2.656"
"127","8.7800","2.681"
"128","8.8601","2.678"
"129","8.9561","2.659"
"130","9.0041","2.670"
"131","9.0997","2.663"
"132","9.1325","2.681"
"133","9.1957","2.656"
"134","9.2597","2.670"
"135","9.3238","2.659"
"136","9.4196","2.674"
"137","9.4836","2.652"
"138","9.5475","2.670"
"139","9.6115","2.641"
"140","9.6755","2.667"
"141","9.7395","2.656"
"142","9.8194","2.659"
"143","9.8994","2.656"
"144","9.9473","2.663"
"145","10.0433","2.656"
"146","10.0912","2.652"
"147","10.1872","2.641"
"148","10.2351","2.656"
"149","10.2991","2.644"
"150","10.3631","2.626"
"151","10.4271","2.637"
"152","10.4910","2.630"
"153","10.5549","2.644"
"154","10.6509","2.630"
"155","10.7151","2.648"
"156","10.7793","2.641"
"157","10.8436","2.633"
"158","10.9231","2.619"
"159","10.9879","2.652"
"160","11.0509","2.633"
"161","11.1319","2.633"
"162","11.2266","2.626"
"163","11.2746","2.644"
"164","11.3226","2.630"
"165","11.4026","2.641"
"166","11.4665","2.648"
"167","11.5305","2.630"
"168","11.5944","2.630"
"169","11.6585","2.641"
"170","11.7546","2.648"
"171","11.8186","2.630"
"172","11.8663","2.641"
"173","11.9623","2.641"
"174","12.0104","2.626"
"175","12.0903","2.648"
"176","12.1864","2.633"
