"Viewer version","2.91"
"Measure start time","25 July 2023 15:03:00"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"10183","697.8318","0.356"
"10184","697.9278","0.485"
"10185","697.9758","0.356"
"10186","698.0717","0.504"
"10187","698.1197","0.359"
"10188","698.2157","0.474"
"10189","698.2636","0.385"
"10190","698.3116","0.511"
"10191","698.4076","0.370"
"10192","698.4555","0.467"
"10193","698.5195","0.419"
"10194","698.5835","0.474"
"10195","698.6476","0.407"
"10196","698.7114","0.452"
"10197","698.8074","0.437"
"10198","698.8713","0.444"
"10199","698.9353","0.437"
"10200","698.9993","0.470"
"10201","699.0633","0.444"
"10202","699.1273","0.433"
"10203","699.2232","0.470"
"10204","699.2872","0.404"
"10205","699.3352","0.493"
"10206","699.4152","0.422"
"10207","699.5111","0.452"
"10208","699.5590","0.426"
"10209","699.6549","0.481"
"10210","699.7030","0.396"
"10211","699.7350","0.474"
"10212","699.8313","0.437"
"10213","699.8960","0.474"
"10214","699.9590","0.437"
"10215","700.0230","0.433"
"10216","700.0880","0.422"
"10217","700.1668","0.463"
"10218","700.2468","0.452"
"10219","700.3270","0.452"
"10220","700.3748","0.463"
"10221","700.4706","0.437"
"10222","700.5026","0.452"
"10223","700.5666","0.441"
"10224","700.6308","0.470"
"10225","700.7268","0.430"
"10226","700.7908","0.452"
"10227","700.8384","0.448"
"10228","700.9184","0.426"
"10229","700.9984","0.493"
"10230","701.0783","0.415"
"10231","701.1585","0.437"
"10232","701.2062","0.481"
"10233","701.3022","0.441"
"10234","701.3342","0.463"
"10235","701.3984","0.444"
"10236","701.4623","0.452"
"10237","701.5423","0.433"
"10238","701.6223","0.489"
"10239","701.6700","0.393"
"10240","701.7660","0.489"
"10241","701.8140","0.430"
"10242","701.9103","0.507"
"10243","701.9581","0.419"
"10244","702.0219","0.463"
"10245","702.0861","0.456"
"10246","702.1504","0.474"
"10247","702.2143","0.441"
"10248","702.2937","0.426"
"10249","702.3576","0.456"
"10250","702.4218","0.474"
"10251","702.5176","0.456"
"10252","702.5656","0.437"
"10253","702.6619","0.485"
"10254","702.7099","0.474"
"10255","702.7895","0.493"
"10256","702.8218","0.441"
"10257","702.9176","0.467"
"10258","702.9814","0.478"
"10259","703.0453","0.470"
"10260","703.1094","0.463"
"10261","703.2051","0.485"
"10262","703.2532","0.459"
"10263","703.3491","0.459"
"10264","703.3971","0.463"
"10265","703.4931","0.444"
"10266","703.5411","0.422"
"10267","703.5890","0.522"
"10268","703.6689","0.400"
"10269","703.7329","0.300"
"10270","703.7969","0.537"
"10271","703.8609","0.348"
"10272","703.9249","0.285"
"10273","704.0208","0.530"
"10274","704.0848","0.393"
"10275","704.1487","0.367"
"10276","704.2287","0.500"
"10277","704.3087","0.430"
"10278","704.3566","0.374"
"10279","704.4526","0.489"
"10280","704.4846","0.426"
"10281","704.5485","0.426"
"10282","704.6125","0.511"
"10283","704.7084","0.415"
"10284","704.7724","0.400"
