"Viewer version","2.91"
"Measure start time","25 July 2023 15:21:38"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"3874","265.7159","0.070"
"3875","265.8122","0.174"
"3876","265.8598","0.115"
"3877","265.9078","0.174"
"3878","266.0037","0.156"
"3879","266.0518","0.107"
"3880","266.1480","0.200"
"3881","266.1798","0.111"
"3882","266.2439","0.159"
"3883","266.3397","0.133"
"3884","266.4196","0.159"
"3885","266.4677","0.126"
"3886","266.5635","0.185"
"3887","266.6117","0.096"
"3888","266.7074","0.167"
"3889","266.7553","0.093"
"3890","266.7874","0.185"
"3891","266.8833","0.119"
"3892","266.9475","0.167"
"3893","267.0115","0.085"
"3894","267.0755","0.200"
"3895","267.1712","0.104"
"3896","267.2192","0.156"
"3897","267.3154","0.119"
"3898","267.3632","0.193"
"3899","267.4431","0.104"
"3900","267.4762","0.156"
"3901","267.5710","0.159"
"3902","267.6353","0.130"
"3903","267.6991","0.133"
"3904","267.7961","0.141"
"3905","267.8429","0.174"
"3906","267.9389","0.137"
"3907","267.9712","0.152"
"3908","268.0351","0.148"
"3909","268.0996","0.163"
"3910","268.1626","0.159"
"3911","268.2586","0.133"
"3912","268.3227","0.144"
"3913","268.3866","0.200"
"3914","268.4665","0.096"
"3915","268.5145","0.152"
"3916","268.6105","0.144"
"3917","268.6585","0.159"
"3918","268.7224","0.096"
"3919","268.7865","0.159"
"3920","268.8503","0.133"
"3921","268.9143","0.156"
"3922","269.0102","0.126"
"3923","269.0742","0.174"
"3924","269.1382","0.137"
"3925","269.2023","0.130"
"3926","269.2661","0.141"
"3927","269.3302","0.163"
"3928","269.4261","0.133"
"3929","269.4901","0.144"
"3930","269.5540","0.156"
"3931","269.6181","0.133"
"3932","269.6980","0.133"
"3933","269.7461","0.141"
"3934","269.8419","0.137"
"3935","269.8902","0.111"
"3936","269.9859","0.163"
"3937","270.0178","0.126"
"3938","270.0819","0.148"
"3939","270.1783","0.111"
"3940","270.2582","0.193"
"3941","270.3057","0.089"
"3942","270.4023","0.156"
"3943","270.4336","0.144"
"3944","270.4975","0.126"
"3945","270.5615","0.152"
"3946","270.6574","0.148"
"3947","270.7214","0.126"
"3948","270.7854","0.144"
"3949","270.8493","0.152"
"3950","270.9133","0.148"
"3951","271.0093","0.152"
"3952","271.0572","0.159"
"3953","271.1532","0.152"
"3954","271.2011","0.144"
"3955","271.2971","0.122"
"3956","271.3451","0.152"
"3957","271.4090","0.133"
"3958","271.4730","0.141"
"3959","271.5370","0.152"
"3960","271.6009","0.137"
"3961","271.6649","0.115"
"3962","271.7288","0.148"
"3963","271.8248","0.170"
"3964","271.8889","0.137"
"3965","271.9530","0.141"
"3966","272.0170","0.137"
"3967","272.0807","0.181"
"3968","272.1447","0.133"
"3969","272.2406","0.122"
"3970","272.3046","0.133"
"3971","272.3686","0.219"
"3972","272.4326","0.115"
"3973","272.5126","0.096"
"3974","272.5605","0.163"
"3975","272.6564","0.144"
"3976","272.7044","0.126"
"3977","272.7685","0.115"
"3978","272.8324","0.148"
"3979","272.8964","0.141"
"3980","272.9603","0.130"
"3981","273.0563","0.107"
"3982","273.1204","0.115"
"3983","273.1843","0.133"
"3984","273.2807","0.148"
"3985","273.3282","0.137"
"3986","273.4081","0.126"
"3987","273.4403","0.126"
"3988","273.5360","0.178"
"3989","273.6000","0.126"
"3990","273.6641","0.126"
"3991","273.7280","0.100"
"3992","273.7920","0.189"
"3993","273.8562","0.163"
"3994","273.9359","0.089"
"3995","274.0161","0.156"
"3996","274.1118","0.189"
"3997","274.1441","0.130"
"3998","274.2081","0.085"
"3999","274.2717","0.159"
"4000","274.3357","0.174"
"4001","274.3997","0.100"
"4002","274.4956","0.104"
"4003","274.5596","0.156"
"4004","274.6236","0.126"
"4005","274.6876","0.130"
"4006","274.7515","0.159"
"4007","274.8155","0.159"
"4008","274.9114","0.100"
"4009","274.9595","0.193"
"4010","275.0555","0.130"
"4011","275.1034","0.100"
"4012","275.1993","0.185"
