Viewer version,2.91,
Measure start time,24/07/2023 14:46,
Type of measurement,Flow [Linearized],
Sampling interval [ms],0,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,203900007,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM6, 115200, ECHOOFF",
Sensor Cable Version,1.8,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
408,28.0512,0.489
409,28.0992,0.463
410,28.1475,0.459
411,28.2444,0.463
412,28.2753,0.489
413,28.3392,0.478
414,28.4353,0.444
415,28.4989,0.463
416,28.5629,0.478
417,28.6269,0.444
418,28.6909,0.444
419,28.7868,0.478
420,28.8348,0.456
421,28.9311,0.444
422,28.9787,0.507
423,29.0427,0.452
424,29.1066,0.452
425,29.1706,0.481
426,29.2346,0.481
427,29.3305,0.422
428,29.3945,0.478
429,29.4586,0.467
430,29.5224,0.422
431,29.5864,0.456
432,29.6503,0.47
433,29.7463,0.407
434,29.7943,0.441
435,29.8902,0.496
436,29.9382,0.437
437,30.0342,0.415
438,30.0822,0.426
439,30.1782,0.426
440,30.2261,0.381
441,30.2741,0.422
442,30.3381,0.381
443,30.4021,0.378
444,30.4983,0.385
445,30.5623,0.411
446,30.626,0.359
447,30.69,0.389
448,30.7539,0.43
449,30.8179,0.341
450,30.9139,0.374
451,30.9938,0.415
452,31.0418,0.381
453,31.1378,0.374
454,31.1858,0.389
455,31.2337,0.385
456,31.3297,0.378
457,31.3617,0.404
458,31.4257,0.411
459,31.5217,0.385
460,31.5857,0.363
461,31.6496,0.415
462,31.7136,0.389
463,31.7776,0.378
464,31.8415,0.411
465,31.9376,0.356
466,32.0015,0.344
467,32.0655,0.419
468,32.1455,0.396
469,32.2254,0.341
470,32.2574,0.411
471,32.3534,0.348
472,32.4013,0.385
473,32.4973,0.422
474,32.5453,0.3
475,32.6413,0.4
476,32.6733,0.415
477,32.7375,0.374
478,32.802,0.367
479,32.8971,0.422
480,32.9611,0.389
481,33.0251,0.385
482,33.0891,0.359
483,33.1532,0.437
484,33.2172,0.319
485,33.3141,0.359
486,33.3621,0.389
487,33.457,0.333
488,33.49,0.4
489,33.5529,0.393
490,33.6488,0.367
491,33.7129,0.374
492,33.7769,0.378
493,33.841,0.359
494,33.922,0.341
495,34.0175,0.456
496,34.049,0.233
497,34.113,0.319
498,34.1768,0.393
