"Viewer version","2.91"
"Measure start time","25 July 2023 12:22:39"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1722","118.2151","0.604"
"1723","118.2793","0.607"
"1724","118.3431","0.600"
"1725","118.4071","0.600"
"1726","118.4713","0.607"
"1727","118.5670","0.596"
"1728","118.6309","0.615"
"1729","118.6949","0.600"
"1730","118.7591","0.607"
"1731","118.8229","0.600"
"1732","118.9028","0.611"
"1733","118.9988","0.596"
"1734","119.0467","0.607"
"1735","119.0948","0.600"
"1736","119.1907","0.607"
"1737","119.2386","0.604"
"1738","119.3354","0.607"
"1739","119.3827","0.596"
"1740","119.4627","0.604"
"1741","119.4948","0.600"
"1742","119.5908","0.596"
"1743","119.6545","0.604"
"1744","119.7185","0.607"
"1745","119.7824","0.596"
"1746","119.8464","0.604"
"1747","119.9103","0.593"
"1748","120.0064","0.600"
"1749","120.0707","0.600"
"1750","120.1663","0.600"
"1751","120.2145","0.604"
"1752","120.2783","0.589"
"1753","120.3423","0.604"
"1754","120.4062","0.604"
"1755","120.4702","0.600"
"1756","120.5343","0.563"
"1757","120.5983","0.600"
"1758","120.7101","0.600"
"1759","120.7582","0.596"
"1760","120.8541","0.578"
"1761","120.9021","0.589"
"1762","120.9341","0.593"
"1763","121.0300","0.604"
"1764","121.0940","0.589"
"1765","121.1579","0.574"
"1766","121.2219","0.585"
"1767","121.2859","0.593"
"1768","121.3499","0.600"
"1769","121.4459","0.604"
"1770","121.5098","0.585"
"1771","121.5738","0.600"
"1772","121.6378","0.604"
"1773","121.7018","0.593"
"1774","121.7658","0.611"
"1775","121.8459","0.596"
"1776","121.9417","0.604"
"1777","121.9896","0.596"
"1778","122.0863","0.611"
"1779","122.1336","0.596"
"1780","122.1976","0.615"
"1781","122.2615","0.611"
"1782","122.3256","0.593"
"1783","122.3895","0.589"
"1784","122.4535","0.604"
"1785","122.5175","0.615"
"1786","122.6135","0.596"
"1787","122.6775","0.611"
"1788","122.7414","0.585"
"1789","122.8054","0.611"
"1790","122.8693","0.585"
"1791","122.9653","0.600"
"1792","123.0133","0.607"
"1793","123.1092","0.589"
"1794","123.1572","0.604"
"1795","123.2532","0.589"
"1796","123.3012","0.593"
"1797","123.3492","0.589"
"1798","123.4452","0.596"
"1799","123.4932","0.604"
"1800","123.5891","0.589"
"1801","123.6210","0.604"
"1802","123.7010","0.585"
"1803","123.7650","0.596"
"1804","123.8290","0.585"
"1805","123.8929","0.600"
"1806","123.9569","0.589"
"1807","124.0529","0.581"
"1808","124.1169","0.607"
"1809","124.1809","0.581"
"1810","124.2448","0.604"
"1811","124.3088","0.548"
"1812","124.3728","0.630"
"1813","124.4529","0.567"
"1814","124.5489","0.604"
"1815","124.5967","0.589"
"1816","124.6927","0.581"
"1817","124.7407","0.585"
"1818","124.7887","0.600"
"1819","124.8850","0.600"
"1820","124.9166","0.574"
"1821","125.0131","0.600"
"1822","125.0766","0.581"
"1823","125.1405","0.607"
"1824","125.2045","0.596"
"1825","125.2849","0.593"
"1826","125.3808","0.593"
"1827","125.4284","0.604"
"1828","125.4764","0.593"
"1829","125.5723","0.578"
"1830","125.6046","0.600"
"1831","125.6683","0.604"
"1832","125.7643","0.611"
"1833","125.8282","0.593"
"1834","125.8922","0.611"
"1835","125.9562","0.563"
"1836","126.0202","0.670"
"1837","126.0841","0.581"
"1838","126.1801","0.607"
"1839","126.2441","0.615"
"1840","126.3080","0.604"
"1841","126.3721","0.596"
"1842","126.4360","0.593"
"1843","126.5000","0.615"
"1844","126.5959","0.600"
"1845","126.6599","0.600"
"1846","126.7079","0.570"
"1847","126.7879","0.641"
"1848","126.8840","0.593"
"1849","126.9318","0.607"
"1850","127.0278","0.600"
"1851","127.0758","0.611"
"1852","127.1237","0.600"
"1853","127.2037","0.596"
"1854","127.2677","0.604"
"1855","127.3316","0.578"
"1856","127.3956","0.626"
"1857","127.4596","0.581"
"1858","127.5555","0.604"
"1859","127.6195","0.593"
"1860","127.6836","0.604"
"1861","127.7475","0.585"
"1862","127.8115","0.600"
"1863","127.8755","0.593"
"1864","127.9394","0.574"
"1865","128.0354","0.633"
"1866","128.0993","0.570"
"1867","128.1633","0.593"
"1868","128.2272","0.596"
"1869","128.3232","0.600"
"1870","128.3712","0.574"
"1871","128.4672","0.611"
"1872","128.5151","0.596"
"1873","128.5631","0.600"
"1874","128.6591","0.604"
"1875","128.6910","0.596"
"1876","128.7870","0.600"
"1877","128.8510","0.589"
"1878","128.9149","0.611"
"1879","128.9949","0.604"
"1880","129.0589","0.607"
"1881","129.1229","0.593"
"1882","129.2029","0.600"
"1883","129.2508","0.604"
"1884","129.3468","0.589"
"1885","129.3948","0.600"
"1886","129.4907","0.607"
"1887","129.5387","0.593"
"1888","129.6347","0.593"
"1889","129.6827","0.596"
"1890","129.7307","0.600"
"1891","129.7947","0.600"
"1892","129.8587","0.600"
"1893","129.9226","0.596"
"1894","130.0186","0.600"
"1895","130.0825","0.589"
"1896","130.1465","0.596"
"1897","130.2105","0.604"
"1898","130.2745","0.596"
"1899","130.3384","0.593"
"1900","130.4344","0.596"
