"Viewer version","2.91"
"Measure start time","24 July 2023 14:39:07"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.1118","0.063"
"1","0.1598","0.037"
"2","0.2078","0.056"
"3","0.3037","0.037"
"4","0.3517","0.052"
"5","0.4320","0.041"
"6","0.4958","0.044"
"7","0.5599","0.037"
"8","0.6238","0.081"
"9","0.6879","0.037"
"10","0.7517","0.078"
"11","0.8478","0.033"
"12","0.9274","0.056"
"13","0.9754","0.052"
"14","1.0713","0.067"
"15","1.1195","0.044"
"16","1.1997","0.044"
"17","1.2315","0.081"
"18","1.2955","0.022"
"19","1.3915","0.037"
"20","1.4711","0.067"
"21","1.5031","0.063"
"22","1.5991","0.033"
"23","1.6630","0.063"
"24","1.7270","0.070"
"25","1.7910","0.059"
"26","1.8550","0.059"
"27","1.9190","0.070"
"28","1.9989","0.044"
"29","2.0949","0.074"
"30","2.1429","0.067"
"31","2.2388","0.059"
"32","2.2869","0.059"
"33","2.3348","0.059"
"34","2.4307","0.041"
"35","2.4787","0.081"
"36","2.5747","0.048"
"37","2.6066","0.059"
"38","2.6706","0.063"
"39","2.7346","0.052"
"40","2.8306","0.044"
"41","2.8946","0.044"
"42","2.9585","0.048"
"43","3.0225","0.059"
"44","3.0865","0.037"
"45","3.1504","0.019"
"46","3.2464","0.059"
"47","3.3103","0.056"
"48","3.3743","0.026"
"49","3.4383","0.041"
"50","3.5022","0.056"
"51","3.5662","0.019"
"52","3.6622","0.048"
"53","3.7101","0.037"
"54","3.8061","0.067"
"55","3.8541","0.044"
"56","3.9183","0.041"
"57","3.9820","0.033"
"58","4.0463","0.048"
"59","4.1104","0.052"
"60","4.1899","0.044"
"61","4.2544","0.030"
"62","4.3179","0.056"
"63","4.4140","0.059"
"64","4.4629","0.067"
"65","4.5581","0.063"
"66","4.6060","0.074"
"67","4.6700","0.074"
"68","4.7345","0.100"
"69","4.7988","0.085"
"70","4.8938","0.070"
"71","4.9416","0.048"
"72","5.0375","0.063"
"73","5.0865","0.063"
"74","5.1814","0.030"
"75","5.2295","0.044"
"76","5.3254","0.026"
"77","5.3576","0.033"
"78","5.4217","0.026"
"79","5.4855","0.033"
"80","5.5505","0.052"
"81","5.6453","0.041"
"82","5.7093","0.037"
"83","5.7733","0.052"
"84","5.8373","0.030"
"85","5.9174","0.074"
"86","5.9982","0.052"
"87","6.0462","0.093"
"88","6.1414","0.037"
