"Viewer version","2.91"
"Measure start time","25 July 2023 12:22:39"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"1189","81.6734","0.267"
"1190","81.7216","0.607"
"1191","81.8016","0.285"
"1192","81.8333","0.648"
"1193","81.9292","0.204"
"1194","81.9935","0.626"
"1195","82.0571","0.270"
"1196","82.1211","0.593"
"1197","82.1853","0.296"
"1198","82.2493","0.563"
"1199","82.3450","0.400"
"1200","82.4090","0.541"
"1201","82.4730","0.370"
"1202","82.5529","0.504"
"1203","82.6009","0.467"
"1204","82.6968","0.452"
"1205","82.7448","0.481"
"1206","82.8409","0.422"
"1207","82.8889","0.530"
"1208","82.9689","0.370"
"1209","83.0008","0.574"
"1210","83.0966","0.341"
"1211","83.1609","0.615"
"1212","83.2245","0.359"
"1213","83.3204","0.585"
"1214","83.3685","0.319"
"1215","83.4643","0.581"
"1216","83.5124","0.415"
"1217","83.5604","0.548"
"1218","83.6565","0.367"
"1219","83.6885","0.552"
"1220","83.7523","0.437"
"1221","83.8484","0.519"
"1222","83.9120","0.289"
"1223","83.9760","0.637"
"1224","84.0402","0.507"
"1225","84.1200","0.315"
"1226","84.2162","0.519"
"1227","84.2639","0.541"
"1228","84.3438","0.352"
"1229","84.3758","0.544"
"1230","84.4398","0.404"
"1231","84.5357","0.430"
"1232","84.5997","0.537"
"1233","84.6637","0.422"
"1234","84.7277","0.496"
"1235","84.7916","0.419"
"1236","84.8875","0.567"
"1237","84.9355","0.296"
"1238","85.0315","0.607"
"1239","85.0795","0.304"
"1240","85.1754","0.581"
"1241","85.2074","0.393"
"1242","85.2714","0.552"
"1243","85.3353","0.378"
"1244","85.3993","0.544"
"1245","85.4952","0.422"
"1246","85.5592","0.481"
"1247","85.6231","0.489"
"1248","85.6871","0.470"
"1249","85.7512","0.433"
"1250","85.8312","0.478"
"1251","85.9273","0.441"
"1252","85.9751","0.448"
"1253","86.0549","0.467"
"1254","86.0869","0.459"
"1255","86.1827","0.481"
"1256","86.2468","0.485"
"1257","86.3107","0.496"
"1258","86.3747","0.333"
"1259","86.4387","0.548"
"1260","86.5026","0.393"
"1261","86.5986","0.537"
"1262","86.6626","0.348"
"1263","86.7265","0.578"
"1264","86.7905","0.337"
"1265","86.8706","0.556"
"1266","86.9344","0.426"
"1267","86.9983","0.493"
"1268","87.0623","0.485"
"1269","87.1582","0.511"
"1270","87.2062","0.441"
"1271","87.3021","0.437"
"1272","87.3500","0.511"
"1273","87.4460","0.444"
"1274","87.4939","0.507"
"1275","87.5420","0.459"
"1276","87.6381","0.500"
"1277","87.6710","0.433"
"1278","87.7341","0.519"
"1279","87.8308","0.459"
"1280","87.8938","0.500"
"1281","87.9577","0.415"
"1282","88.0217","0.537"
"1283","88.0859","0.422"
"1284","88.1656","0.556"
"1285","88.2626","0.389"
"1286","88.3105","0.533"
"1287","88.4056","0.426"
"1288","88.4534","0.541"
"1289","88.4854","0.396"
"1290","88.5814","0.511"
"1291","88.6454","0.467"
"1292","88.7103","0.463"
"1293","88.7732","0.496"
"1294","88.8532","0.444"
"1295","88.9493","0.526"
"1296","88.9974","0.463"
"1297","89.0610","0.519"
"1298","89.1249","0.400"
"1299","89.1889","0.537"
"1300","89.2530","0.444"
"1301","89.3171","0.507"
"1302","89.4129","0.441"
"1303","89.4768","0.533"
"1304","89.5247","0.415"
"1305","89.6206","0.511"
"1306","89.6686","0.459"
"1307","89.7645","0.504"
"1308","89.7965","0.433"
"1309","89.8605","0.530"
"1310","89.9565","0.437"
"1311","90.0205","0.493"
"1312","90.0844","0.478"
"1313","90.1484","0.485"
"1314","90.2124","0.430"
"1315","90.2764","0.500"
"1316","90.3563","0.496"
"1317","90.4523","0.415"
"1318","90.5002","0.537"
"1319","90.5642","0.452"
"1320","90.6282","0.474"
"1321","90.6922","0.481"
"1322","90.7561","0.511"
"1323","90.8201","0.367"
"1324","90.9161","0.515"
"1325","90.9800","0.463"
"1326","91.0440","0.478"
"1327","91.1241","0.459"
"1328","91.2040","0.526"
"1329","91.2520","0.419"
"1330","91.3479","0.500"
"1331","91.3959","0.474"
"1332","91.4919","0.481"
"1333","91.5399","0.485"
"1334","91.5880","0.489"
"1335","91.6677","0.441"
"1336","91.7317","0.474"
"1337","91.7957","0.511"
"1338","91.8602","0.411"
"1339","91.9241","0.452"
"1340","92.0039","0.533"
"1341","92.0996","0.456"
"1342","92.1476","0.378"
"1343","92.2436","0.507"
"1344","92.2916","0.478"
"1345","92.3401","0.478"
"1346","92.4043","0.385"
"1347","92.4678","0.433"
"1348","92.5634","0.415"
"1349","92.6274","0.552"
"1350","92.6915","0.400"
"1351","92.7555","0.400"
"1352","92.8196","0.459"
"1353","92.8834","0.507"
"1354","92.9633","0.478"
"1355","93.0593","0.496"
"1356","93.1075","0.422"
"1357","93.2034","0.415"
"1358","93.2512","0.500"
"1359","93.3318","0.519"
"1360","93.3633","0.463"
"1361","93.4274","0.481"
"1362","93.5233","0.522"
"1363","93.6031","0.430"
"1364","93.6511","0.496"
"1365","93.7476","0.504"
"1366","93.7951","0.459"
"1367","93.8600","0.430"
"1368","93.9232","0.537"
"1369","93.9870","0.452"
"1370","94.0513","0.478"
"1371","94.1322","0.522"
"1372","94.2272","0.493"
"1373","94.2749","0.437"
"1374","94.3709","0.500"
"1375","94.4191","0.470"
"1376","94.4671","0.441"
"1377","94.5633","0.459"
"1378","94.5949","0.489"
"1379","94.6911","0.456"
"1380","94.7548","0.467"
"1381","94.8188","0.500"
"1382","94.8988","0.456"
"1383","94.9468","0.507"
"1384","95.0430","0.474"
"1385","95.0918","0.467"
"1386","95.1710","0.430"
"1387","95.2358","0.515"
"1388","95.2989","0.437"
"1389","95.3626","0.489"
"1390","95.4266","0.478"
"1391","95.4906","0.507"
"1392","95.5865","0.452"
"1393","95.6505","0.481"
"1394","95.7317","0.467"
"1395","95.7788","0.474"
"1396","95.8745","0.470"
"1397","95.9227","0.489"
"1398","95.9867","0.515"
"1399","96.0504","0.481"
"1400","96.1143","0.500"
"1401","96.1786","0.504"
"1402","96.2743","0.496"
"1403","96.3383","0.481"
"1404","96.4023","0.519"
"1405","96.4983","0.478"
"1406","96.5462","0.515"
"1407","96.5942","0.496"
"1408","96.6904","0.526"
"1409","96.7382","0.437"
"1410","96.8341","0.500"
"1411","96.8821","0.496"
"1412","96.9782","0.467"
"1413","97.0261","0.493"
"1414","97.0741","0.485"
"1415","97.1540","0.470"
"1416","97.2180","0.467"
"1417","97.2820","0.485"
"1418","97.3459","0.500"
"1419","97.4099","0.474"
"1420","97.5059","0.456"
"1421","97.5699","0.485"
"1422","97.6341","0.456"
"1423","97.6978","0.489"
"1424","97.7619","0.489"
"1425","97.8259","0.478"
"1426","97.9060","0.485"
"1427","98.0018","0.481"
"1428","98.0498","0.459"
"1429","98.1457","0.444"
"1430","98.1938","0.444"
"1431","98.2416","0.481"
"1432","98.3056","0.522"
"1433","98.3697","0.500"
"1434","98.4337","0.459"
"1435","98.5296","0.481"
"1436","98.5938","0.478"
"1437","98.6577","0.548"
"1438","98.7215","0.437"
"1439","98.7855","0.481"
"1440","98.8814","0.544"
"1441","98.9294","0.467"
"1442","99.0254","0.463"
"1443","99.0734","0.400"
"1444","99.1696","0.522"
"1445","99.2016","0.474"
"1446","99.2656","0.463"
"1447","99.3295","0.448"
"1448","99.4256","0.519"
"1449","99.4893","0.444"
"1450","99.5532","0.470"
"1451","99.6172","0.504"
"1452","99.6811","0.437"
"1453","99.7771","0.481"
"1454","99.8251","0.463"
"1455","99.9211","0.530"
"1456","99.9691","0.474"
"1457","100.0329","0.496"
