Viewer version,2.91,
Measure start time,24/07/2023 11:30,
Type of measurement,Flow [Linearized],
Sampling interval [ms],0,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,203900007,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM6, 115200, ECHOOFF",
Sensor Cable Version,1.8,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
234,16.1209,0.019
235,16.1851,-0.007
236,16.265,-0.007
237,16.3608,0.022
238,16.4088,-0.015
239,16.5049,0.022
240,16.537,-0.007
241,16.6007,-0.019
242,16.6647,0.007
243,16.7606,0.015
244,16.8246,-0.037
245,16.8888,-0.026
246,16.9686,-0.044
247,17.0325,-0.026
248,17.0807,-0.019
249,17.1765,-0.019
250,17.2247,-0.019
251,17.3206,-0.033
252,17.3527,0
253,17.4167,0.019
254,17.5123,-0.019
255,17.5763,0.015
256,17.6403,-0.019
257,17.7043,-0.011
258,17.7684,0.015
259,17.8325,-0.022
260,17.9287,-0.015
261,18.0088,0.022
262,18.0565,-0.007
263,18.1527,-0.004
264,18.2001,-0.011
265,18.248,-0.004
266,18.344,-0.004
267,18.3921,0.011
268,18.472,-0.007
269,18.536,0.022
270,18.6,0
271,18.664,-0.004
272,18.7279,-0.007
273,18.7919,-0.026
274,18.8879,-0.026
275,18.9518,0
276,19.0158,0.011
277,19.0798,0.007
278,19.1757,0
279,19.2238,0.019
280,19.3197,-0.007
281,19.3677,-0.019
282,19.4156,-0.007
283,19.5116,-0.011
284,19.5443,0
285,19.6079,-0.004
286,19.7043,0.007
287,19.7675,-0.011
288,19.8316,0.004
289,19.8954,0.019
290,19.9594,0
291,20.0554,0
292,20.1194,0
293,20.1833,0.011
294,20.2473,-0.019
295,20.3112,0.019
296,20.3912,0.004
297,20.4871,-0.004
298,20.5351,0.007
299,20.5831,-0.004
300,20.6791,0.022
301,20.727,0
302,20.823,0
303,20.871,0.019
304,20.9509,-0.019
305,20.9829,-0.019
306,21.0788,0.03
307,21.1428,0.007
308,21.2067,0.004
309,21.2709,0.015
310,21.3347,0.037
311,21.3986,0.015
312,21.4788,0.007
313,21.5752,0.007
314,21.6227,0.048
315,21.7189,0.019
316,21.7667,0.026
317,21.8624,-0.004
318,21.9105,0.019
319,21.9436,0.007
320,22.0394,0.037
321,22.1035,0.019
322,22.1674,0.03
323,22.2304,-0.037
324,22.2943,0.004
325,22.3585,0
326,22.4382,-0.007
327,22.5341,-0.026
328,22.5832,0.007
329,22.6626,-0.022
330,22.6952,0.019
331,22.7904,0.007
332,22.8552,-0.011
333,22.9183,0.011
334,22.9822,-0.004
335,23.0619,-0.041
336,23.1578,0.007
337,23.2058,-0.007
338,23.3018,0.004
339,23.3498,-0.011
340,23.3979,0.03
341,23.4629,0
342,23.5259,0.011
343,23.5896,-0.026
344,23.6856,-0.011
345,23.7497,-0.011
346,23.8138,0.004
347,23.8774,-0.011
348,23.9414,0
349,24.0056,0.322
350,24.0864,0.378
351,24.1815,0.185
352,24.2293,0.1
353,24.3264,0.056
354,24.3744,0.037
355,24.4376,0.041
356,24.5012,0.041
357,24.5652,0.056
358,24.6292,0.019
359,24.6932,0.048
360,24.7571,0.033
361,24.853,0.019
362,24.917,0.019
363,24.981,0.048
364,25.045,0.007
365,25.1089,0.004
366,25.1729,0.026
367,25.2369,0.03
368,25.3328,0.026
369,25.3967,0.037
370,25.4607,0.007
371,25.5247,0.037
372,25.5887,0.041
373,25.6527,0.03
374,25.7651,0.007
375,25.8131,0.048
376,25.8606,-0.007
377,25.9405,0.03
378,26.0045,0.022
379,26.0685,0.037
380,26.1325,-0.004
381,26.1964,0.007
382,26.2924,0.033
383,26.3563,0.052
384,26.4203,-0.019
385,26.4843,0.037
386,26.5483,0.011
387,26.6122,0.03
388,26.7082,0.007
389,26.7722,0.022
390,26.8362,0.004
391,26.9164,0.041
392,26.9801,0
393,27.028,0.037
394,27.1248,0.015
395,27.1721,-0.004
396,27.2687,0.019
397,27.2999,0.033
398,27.3639,0.019
399,27.4604,0.026
400,27.5245,0.03
401,27.5887,0.019
402,27.6518,0.004
403,27.7158,0.019
404,27.796,0.022
405,27.8921,0.037
406,27.9398,0.033
407,28.0356,0.019
408,28.0836,-0.015
409,28.1156,-0.007
410,28.2115,0.011
411,28.2755,-0.019
412,28.3395,0.015
413,28.4045,0.011
414,28.4676,0.022
415,28.5314,-0.026
416,28.6117,0.03
417,28.6915,0.019
418,28.7875,0.004
419,28.8357,-0.037
420,28.8833,0.015
421,28.9793,0.022
422,29.0112,0
423,29.0753,-0.015
424,29.1714,0.019
425,29.2363,-0.03
426,29.2993,0.048
427,29.3793,-0.004
,,
,,0.016107477
