"Viewer version","2.91"
"Measure start time","24 July 2023 11:22:55"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0964","56.156"
"1","0.1281","55.926"
"2","0.2239","56.000"
"3","0.2879","55.711"
"4","0.3519","56.148"
"5","0.4158","55.867"
"6","0.4798","55.978"
"7","0.5438","55.970"
"8","0.6078","56.000"
"9","0.7037","55.963"
"10","0.7677","56.126"
"11","0.8317","56.022"
"12","0.8956","56.330"
"13","0.9596","55.967"
"14","1.0235","56.226"
"15","1.1195","56.107"
"16","1.1834","56.126"
"17","1.2474","56.000"
"18","1.3115","56.496"
"19","1.3753","55.911"
"20","1.4553","56.463"
"21","1.5353","56.207"
"22","1.5832","55.996"
"23","1.6792","56.381"
"24","1.7272","56.359"
"25","1.8231","56.181"
"26","1.8711","56.311"
"27","1.9191","56.126"
"28","1.9830","56.226"
"29","2.0470","56.459"
"30","2.1430","56.363"
"31","2.2070","56.159"
"32","2.2709","56.419"
"33","2.3349","56.441"
"34","2.3988","56.189"
"35","2.4628","56.367"
"36","2.5268","56.237"
"37","2.6227","56.400"
"38","2.6876","56.304"
"39","2.7507","56.337"
"40","2.8468","56.119"
"41","2.8959","56.611"
"42","2.9906","55.926"
"43","3.0387","56.619"
"44","3.0870","55.993"
"45","3.1675","56.630"
"46","3.2309","56.037"
"47","3.2947","56.485"
"48","3.3586","56.115"
"49","3.4227","56.641"
"50","3.4864","56.189"
"51","3.5823","56.496"
"52","3.6465","56.196"
"53","3.7103","56.396"
"54","3.7743","56.170"
"55","3.8542","56.537"
"56","3.9022","56.119"
"57","3.9982","56.381"
"58","4.0462","56.267"
"59","4.1425","56.344"
"60","4.1750","56.063"
"61","4.2381","56.748"
"62","4.3020","56.107"
"63","4.3991","56.726"
"64","4.4619","56.530"
"65","4.5259","56.252"
"66","4.5907","56.330"
"67","4.6703","56.407"
"68","4.7661","56.200"
"69","4.8140","56.626"
"70","4.8777","56.100"
"71","4.9423","56.763"
"72","5.0056","55.852"
"73","5.0696","56.793"
"74","5.1336","56.293"
"75","5.1975","56.663"
"76","5.2935","56.185"
"77","5.3735","56.026"
"78","5.4054","55.763"
"79","5.5175","56.111"
"80","5.5664","56.181"
"81","5.6134","55.607"
"82","5.6939","56.548"
"83","5.7573","55.893"
"84","5.8212","55.693"
"85","5.8864","56.419"
"86","5.9503","55.830"
"87","6.0454","55.796"
"88","6.1090","56.341"
"89","6.1902","55.822"
"90","6.2370","56.015"
"91","6.3330","56.119"
"92","6.3809","55.937"
"93","6.4449","55.637"
"94","6.5091","56.596"
"95","6.5731","55.496"
"96","6.6368","56.519"
"97","6.7008","55.574"
"98","6.7968","56.137"
"99","6.8608","55.663"
"100","6.9247","56.133"
"101","6.9888","55.667"
"102","7.0528","56.037"
"103","7.1167","55.930"
"104","7.2126","56.444"
"105","7.2766","55.367"
"106","7.3245","56.452"
"107","7.4205","55.444"
"108","7.4685","56.267"
"109","7.5644","55.481"
"110","7.6124","56.322"
"111","7.7084","55.863"
"112","7.7563","56.056"
"113","7.8044","55.911"
"114","7.9003","55.830"
"115","7.9483","55.881"
"116","8.0442","56.178"
"117","8.0922","55.607"
"118","8.1882","56.089"
"119","8.2361","55.604"
"120","8.2841","56.289"
"121","8.3481","55.667"
"122","8.4121","56.156"
"123","8.4760","55.641"
"124","8.5720","56.019"
"125","8.6360","55.681"
"126","8.6999","56.067"
"127","8.7639","55.744"
"128","8.8281","56.067"
"129","8.8921","55.615"
"130","8.9884","56.181"
"131","9.0364","55.552"
"132","9.1319","56.100"
"133","9.1799","55.648"
"134","9.2600","55.793"
"135","9.3236","55.870"
"136","9.3876","56.041"
"137","9.4518","55.837"
"138","9.5160","56.022"
"139","9.5799","55.496"
"140","9.6761","55.752"
"141","9.7240","55.859"
"142","9.8194","55.819"
"143","9.8676","55.744"
"144","9.9634","55.978"
"145","10.0113","55.904"
"146","10.0758","55.781"
"147","10.1395","55.656"
"148","10.2040","56.107"
"149","10.2674","55.548"
"150","10.3473","55.833"
"151","10.4440","55.989"
"152","10.4912","55.570"
"153","10.5712","55.715"
"154","10.6031","56.067"
"155","10.6671","55.519"
"156","10.7631","56.037"
"157","10.8272","55.685"
"158","10.8911","55.815"
"159","10.9553","55.874"
"160","11.0352","55.652"
"161","11.1309","55.770"
"162","11.1789","55.452"
"163","11.2268","55.585"
"164","11.3229","55.881"
"165","11.3708","56.115"
"166","11.4667","55.441"
"167","11.4987","55.981"
"168","11.5626","55.578"
"169","11.6266","55.878"
"170","11.7229","55.463"
"171","11.7866","55.974"
