"Viewer version","2.91"
"Measure start time","24 July 2023 11:27:21"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0799","6.930"
"1","0.1436","6.956"
"2","0.2079","6.944"
"3","0.2875","6.959"
"4","0.3515","6.904"
"5","0.4157","6.967"
"6","0.4798","6.922"
"7","0.5596","6.930"
"8","0.6560","6.911"
"9","0.7034","6.926"
"10","0.7993","6.904"
"11","0.8473","6.900"
"12","0.8953","6.896"
"13","0.9913","6.919"
"14","1.0232","6.893"
"15","1.0872","6.933"
"16","1.1832","6.852"
"17","1.2471","6.896"
"18","1.3111","6.885"
"19","1.3751","6.922"
"20","1.4391","6.867"
"21","1.5031","6.919"
"22","1.5990","6.841"
"23","1.6630","6.889"
"24","1.7269","6.878"
"25","1.7911","6.867"
"26","1.8553","6.885"
"27","1.9193","6.896"
"28","2.0152","6.778"
"29","2.0631","6.907"
"30","2.1589","6.893"
"31","2.2073","6.859"
"32","2.2867","6.815"
"33","2.3187","6.889"
"34","2.4146","6.863"
"35","2.4786","6.893"
"36","2.5426","6.856"
"37","2.6071","6.833"
"38","2.6705","6.863"
"39","2.7347","6.852"
"40","2.8312","6.837"
"41","2.8793","6.837"
"42","2.9744","6.844"
"43","3.0224","6.826"
"44","3.1186","6.811"
"45","3.1513","6.874"
"46","3.2145","6.841"
"47","3.3102","6.793"
"48","3.3742","6.885"
"49","3.4382","6.811"
"50","3.5022","6.856"
"51","3.5661","6.844"
"52","3.6301","6.819"
"53","3.7260","6.800"
"54","3.7900","6.819"
"55","3.8539","6.859"
"56","3.9499","6.811"
"57","3.9979","6.800"
"58","4.0459","6.819"
"59","4.1419","6.804"
"60","4.1898","6.830"
"61","4.2698","6.807"
"62","4.3338","6.844"
"63","4.3977","6.767"
"64","4.4617","6.870"
