"Viewer version","2.91"
"Measure start time","24 July 2023 11:25:10"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0800","24.956"
"1","0.1439","24.963"
"2","0.2081","25.085"
"3","0.2881","25.015"
"4","0.3521","25.037"
"5","0.4482","25.007"
"6","0.4960","25.019"
"7","0.5918","25.007"
"8","0.6240","24.933"
"9","0.6880","24.967"
"10","0.7517","25.063"
"11","0.8156","25.070"
"12","0.9116","25.011"
"13","0.9756","24.926"
"14","1.0397","25.070"
"15","1.1195","25.070"
"16","1.1996","25.115"
"17","1.2477","24.922"
"18","1.3436","25.159"
"19","1.3917","24.919"
"20","1.4874","25.211"
"21","1.5353","25.104"
"22","1.5675","25.096"
"23","1.6637","24.985"
"24","1.7275","25.215"
"25","1.7913","24.989"
"26","1.8556","25.100"
"27","1.9353","25.089"
"28","1.9834","25.119"
"29","2.0631","24.956"
"30","2.1591","25.163"
"31","2.2071","25.081"
"32","2.3032","25.070"
"33","2.3510","25.044"
"34","2.3990","25.119"
"35","2.4950","24.930"
"36","2.5429","25.300"
"37","2.6389","25.100"
"38","2.6869","25.085"
"39","2.7508","25.044"
"40","2.8148","25.126"
"41","2.8788","25.007"
"42","2.9428","25.148"
"43","3.0067","25.152"
"44","3.1027","25.159"
"45","3.1667","25.070"
"46","3.2307","25.074"
"47","3.2947","25.085"
"48","3.3586","25.089"
"49","3.4385","25.015"
"50","3.5346","25.056"
"51","3.5825","25.144"
"52","3.6305","25.111"
"53","3.7265","25.122"
"54","3.7748","25.056"
"55","3.8388","25.100"
"56","3.9026","25.074"
"57","3.9663","25.089"
"58","4.0623","25.104"
"59","4.1265","25.119"
"60","4.1904","25.063"
"61","4.2542","25.070"
"62","4.3181","25.004"
"63","4.3821","25.119"
"64","4.4623","25.007"
"65","4.5582","25.193"
"66","4.6062","25.174"
"67","4.7020","25.074"
"68","4.7500","25.093"
"69","4.7980","25.011"
"70","4.8939","25.111"
"71","4.9419","25.063"
"72","5.0058","25.189"
"73","5.0698","25.093"
"74","5.1338","25.052"
"75","5.1979","25.148"
"76","5.2938","25.063"
"77","5.3577","24.989"
"78","5.4217","25.152"
"79","5.4857","25.026"
"80","5.5496","25.089"
"81","5.6136","24.974"
"82","5.7095","25.115"
"83","5.7735","24.981"
"84","5.8377","25.063"
"85","5.9015","25.026"
"86","5.9656","25.096"
"87","6.0456","24.904"
"88","6.0938","25.193"
"89","6.1895","25.015"
"90","6.2377","25.085"
"91","6.3333","25.081"
"92","6.3653","24.967"
"93","6.4293","25.089"
"94","6.5253","25.041"
"95","6.5894","25.104"
"96","6.6534","25.037"
"97","6.7171","25.115"
"98","6.7811","24.989"
"99","6.8452","25.041"
"100","6.9253","25.178"
"101","7.0210","24.611"
