"Viewer version","2.91"
"Measure start time","24 July 2023 11:12:21"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.1120","72.378"
"1","0.1599","71.763"
"2","0.2079","72.319"
"3","0.3038","71.993"
"4","0.3518","72.185"
"5","0.4158","72.000"
"6","0.4798","72.237"
"7","0.5438","72.211"
"8","0.6397","72.319"
"9","0.7036","72.222"
"10","0.7676","72.400"
"11","0.8317","72.189"
"12","0.8956","72.270"
"13","0.9596","72.211"
"14","1.0559","72.448"
"15","1.1040","72.489"
"16","1.1996","72.493"
"17","1.2474","72.533"
"18","1.3115","72.100"
"19","1.3754","72.674"
"20","1.4393","72.159"
"21","1.5033","72.607"
"22","1.5672","72.204"
"23","1.6632","72.881"
"24","1.7272","72.144"
"25","1.8232","72.574"
"26","1.8716","72.322"
"27","1.9192","72.707"
"28","1.9830","72.219"
"29","2.0470","72.804"
"30","2.1115","72.122"
"31","2.2070","72.878"
"32","2.2709","72.207"
"33","2.3348","72.959"
"34","2.3988","72.163"
"35","2.4787","72.844"
"36","2.5747","72.278"
"37","2.6227","73.107"
"38","2.6707","72.115"
"39","2.7506","72.915"
"40","2.8145","72.019"
"41","2.8786","72.963"
"42","2.9427","72.326"
"43","3.0068","72.822"
"44","3.1027","72.319"
"45","3.1516","72.874"
"46","3.2464","72.248"
"47","3.2943","72.967"
"48","3.3903","72.048"
"49","3.4383","73.248"
"50","3.5342","72.170"
"51","3.5662","72.856"
"52","3.6302","72.681"
"53","3.6942","72.281"
"54","3.7582","73.252"
"55","3.8541","71.981"
"56","3.9180","72.919"
"57","3.9820","72.619"
"58","4.0621","72.715"
"59","4.1101","72.467"
"60","4.2060","72.559"
"61","4.2379","72.548"
"62","4.3018","72.685"
"63","4.3978","72.730"
"64","4.4617","72.715"
"65","4.5257","72.622"
"66","4.5897","72.822"
"67","4.6536","72.226"
"68","4.7176","72.719"
"69","4.8139","72.781"
"70","4.8775","72.511"
"71","4.9576","72.770"
"72","5.0066","72.515"
"73","5.1022","72.930"
"74","5.1494","72.304"
"75","5.2453","72.911"
"76","5.2933","72.415"
"77","5.3413","72.833"
"78","5.4053","72.389"
"79","5.4692","72.819"
"80","5.5332","72.693"
"81","5.6292","72.748"
"82","5.6932","72.585"
"83","5.7571","72.619"
"84","5.8211","72.663"
"85","5.8851","72.700"
"86","5.9810","72.426"
"87","6.0289","72.711"
"88","6.1249","72.404"
"89","6.1729","72.711"
"90","6.2688","72.563"
"91","6.3169","72.270"
"92","6.3648","72.778"
"93","6.4608","72.685"
"94","6.4927","73.085"
"95","6.5567","72.163"
"96","6.6526","72.189"
"97","6.7166","72.693"
"98","6.7805","72.541"
"99","6.8445","72.730"
"100","6.9085","72.381"
"101","7.0044","72.841"
"102","7.0684","72.485"
"103","7.1323","72.707"
"104","7.2123","72.263"
"105","7.2923","72.722"
"106","7.3403","72.370"
"107","7.3883","72.778"
"108","7.4842","72.426"
"109","7.5322","72.656"
"110","7.6281","72.481"
"111","7.6761","72.630"
"112","7.7720","72.596"
"113","7.8202","72.589"
"114","7.8842","72.522"
"115","7.9483","72.878"
"116","8.0121","72.552"
"117","8.0762","72.896"
"118","8.1401","72.281"
"119","8.2358","72.544"
"120","8.2838","72.519"
"121","8.3798","72.589"
"122","8.4278","72.622"
"123","8.5237","72.570"
"124","8.5717","72.604"
"125","8.6517","72.507"
"126","8.6836","71.481"
"127","8.7476","74.196"
"128","8.8439","72.559"
"129","8.9235","72.393"
"130","8.9555","72.596"
"131","9.0515","72.267"
"132","9.1155","72.593"
"133","9.1795","72.463"
"134","9.2594","72.726"
"135","9.3393","72.407"
"136","9.3873","72.748"
"137","9.4832","72.319"
"138","9.5311","72.648"
"139","9.5952","72.419"
"140","9.6591","72.830"
"141","9.7232","72.381"
"142","9.7872","72.581"
"143","9.8511","72.378"
"144","9.9151","72.644"
"145","10.0110","72.370"
"146","10.0750","72.667"
"147","10.1549","72.519"
"148","10.2029","72.311"
"149","10.2989","72.485"
"150","10.3469","72.500"
"151","10.4428","72.337"
"152","10.4909","72.563"
"153","10.5388","72.267"
"154","10.6028","72.433"
"155","10.6667","72.667"
"156","10.7307","72.570"
"157","10.8266","72.400"
"158","10.8906","72.485"
"159","10.9547","72.200"
"160","11.0186","72.567"
"161","11.0828","72.670"
"162","11.1466","72.363"
"163","11.2424","72.519"
"164","11.2904","72.374"
"165","11.3865","72.552"
"166","11.4344","72.393"
"167","11.5305","72.544"
"168","11.5785","72.222"
"169","11.6584","72.641"
"170","11.6903","72.378"
"171","11.7863","72.604"
"172","11.8503","72.185"
"173","11.9144","72.548"
"174","11.9944","72.263"
"175","12.0423","72.556"
"176","12.1382","72.104"
"177","12.1861","72.659"
"178","12.2821","72.015"
"179","12.3300","72.556"
"180","12.3940","72.196"
"181","12.4580","72.585"
"182","12.5219","72.281"
"183","12.5859","72.633"
"184","12.6499","72.315"
"185","12.7459","72.459"
"186","12.8099","72.156"
"187","12.8739","72.456"
"188","12.9378","72.274"
"189","13.0018","72.315"
"190","13.0817","72.267"
"191","13.1777","72.385"
"192","13.2257","72.204"
"193","13.3217","72.370"
"194","13.3697","72.300"
"195","13.4015","72.322"
"196","13.4975","72.385"
"197","13.5615","72.304"
"198","13.6254","72.337"
"199","13.6894","72.256"
"200","13.7704","72.341"
"201","13.8656","72.396"
"202","13.9138","72.296"
"203","13.9614","72.370"
"204","14.0574","72.211"
"205","14.1053","72.178"
"206","14.2013","72.337"
"207","14.2334","72.230"
"208","14.2972","72.381"
"209","14.3611","72.074"
"210","14.4573","72.437"
"211","14.5214","72.167"
"212","14.5691","72.548"
"213","14.6650","72.107"
"214","14.7292","72.685"
"215","14.7772","72.122"
"216","14.8732","72.552"
"217","14.9214","72.078"
"218","15.0008","72.637"
"219","15.0649","71.904"
"220","15.1288","72.726"
"221","15.1927","71.885"
"222","15.2567","72.526"
"223","15.3207","71.959"
"224","15.3848","72.681"
"225","15.4805","71.937"
"226","15.5445","72.511"
"227","15.6087","71.967"
"228","15.6725","72.430"
"229","15.7366","72.100"
"230","15.8004","72.441"
"231","15.8964","72.152"
"232","15.9443","72.374"
"233","16.0244","72.215"
"234","16.1204","72.374"
"235","16.1683","72.215"
"236","16.2324","72.441"
"237","16.2961","72.152"
"238","16.3601","72.270"
"239","16.4241","72.281"
"240","16.4882","72.263"
"241","16.5520","72.159"
"242","16.6480","72.241"
"243","16.7283","72.274"
"244","16.7764","72.222"
"245","16.8718","72.330"
"246","16.9038","72.056"
"247","16.9678","72.315"
"248","17.0317","72.093"
"249","17.0957","72.356"
"250","17.1916","72.019"
"251","17.2556","72.419"
"252","17.3196","71.956"
"253","17.3835","72.270"
"254","17.4475","71.637"
"255","17.5115","72.270"
"256","17.6075","72.041"
"257","17.6715","73.463"
"258","17.7514","70.900"
"259","17.7994","73.596"
"260","17.8953","70.752"
"261","17.9433","73.030"
"262","18.0393","71.563"
"263","18.0874","72.170"
"264","18.1352","71.944"
"265","18.2314","72.500"
"266","18.2795","71.800"
"267","18.3431","72.900"
"268","18.4074","71.385"
"269","18.4714","72.889"
"270","18.5354","71.452"
"271","18.6310","72.681"
"272","18.6950","71.752"
"273","18.7589","72.530"
"274","18.8230","71.633"
"275","18.8869","72.807"
"276","18.9669","71.389"
"277","19.0628","72.989"
"278","19.1107","71.337"
"279","19.1588","72.944"
"280","19.2550","71.181"
"281","19.3028","73.078"
"282","19.3987","71.196"
