"Viewer version","2.91"
"Measure start time","24 July 2023 11:13:03"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","0"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","203900007"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"0","0.0960","69.804"
"1","0.1440","69.630"
"2","0.2400","69.863"
"3","0.2882","69.578"
"4","0.3522","70.007"
"5","0.4159","69.581"
"6","0.4801","70.030"
"7","0.5442","69.333"
"8","0.6402","70.500"
"9","0.7038","69.452"
"10","0.7837","70.493"
"11","0.8636","69.522"
"12","0.9118","70.359"
"13","0.9596","69.611"
"14","1.0241","70.330"
"15","1.0876","69.767"
"16","1.1837","70.263"
"17","1.2477","69.622"
"18","1.3117","70.459"
"19","1.3755","69.959"
"20","1.4713","70.533"
"21","1.5193","69.956"
"22","1.6155","70.367"
"23","1.6472","69.963"
"24","1.7115","70.433"
"25","1.7761","70.067"
"26","1.8393","70.422"
"27","1.9352","70.122"
"28","1.9991","70.522"
"29","2.0630","70.263"
"30","2.1270","70.530"
"31","2.1909","70.233"
"32","2.2550","70.337"
"33","2.3349","70.374"
"34","2.4309","70.381"
"35","2.4787","70.485"
"36","2.5747","70.256"
"37","2.6228","70.437"
"38","2.6707","70.319"
"39","2.7666","70.481"
"40","2.8147","70.330"
"41","2.8785","70.444"
"42","2.9425","70.393"
"43","3.0066","70.474"
"44","3.0706","70.263"
"45","3.1665","70.567"
"46","3.2304","70.233"
"47","3.2944","70.674"
"48","3.3584","70.211"
"49","3.4223","70.674"
"50","3.4863","70.244"
"51","3.5503","70.815"
"52","3.6462","70.315"
"53","3.7103","70.715"
"54","3.7741","70.259"
"55","3.8382","70.681"
"56","3.9180","70.252"
"57","3.9987","70.807"
"58","4.0465","70.252"
"59","4.1431","70.730"
"60","4.1901","70.381"
"61","4.2540","70.978"
"62","4.3188","70.233"
"63","4.3830","70.807"
"64","4.4459","70.300"
"65","4.5099","70.952"
"66","4.6064","70.374"
"67","4.6699","70.685"
"68","4.7657","70.237"
"69","4.8148","70.756"
"70","4.8618","70.311"
"71","4.9259","70.919"
"72","4.9898","70.200"
"73","5.0859","70.785"
"74","5.1495","70.463"
"75","5.2135","70.630"
"76","5.2776","70.322"
"77","5.3426","70.707"
"78","5.4055","70.456"
"79","5.4857","70.707"
"80","5.5819","70.448"
"81","5.6296","70.637"
"82","5.7253","70.526"
"83","5.7572","70.556"
"84","5.8212","70.567"
"85","5.8852","70.574"
"86","5.9499","70.615"
"87","6.0143","70.363"
"88","6.1092","70.667"
"89","6.1734","70.659"
"90","6.2373","70.526"
"91","6.3329","70.322"
"92","6.3813","70.622"
"93","6.4769","70.396"
"94","6.5249","70.752"
"95","6.5730","70.389"
"96","6.6689","70.544"
"97","6.7010","70.467"
"98","6.7650","70.559"
"99","6.8611","70.548"
"100","6.9250","70.615"
"101","6.9888","70.430"
"102","7.0529","70.770"
"103","7.1327","70.389"
"104","7.1966","70.593"
"105","7.2768","70.341"
"106","7.3251","70.830"
"107","7.4207","70.426"
"108","7.4689","70.619"
"109","7.5485","70.426"
"110","7.6130","70.756"
"111","7.6765","70.467"
"112","7.7404","70.659"
"113","7.8044","70.296"
"114","7.8682","70.715"
"115","7.9327","70.456"
"116","8.0286","70.530"
"117","8.0925","70.363"
"118","8.1563","70.574"
"119","8.2367","70.574"
"120","8.2848","70.581"
"121","8.3804","70.567"
"122","8.4281","70.652"
"123","8.5240","70.496"
"124","8.5720","70.604"
"125","8.6360","70.419"
"126","8.7000","70.378"
"127","8.7639","70.596"
"128","8.8279","70.474"
"129","8.8919","70.533"
"130","8.9559","70.463"
"131","9.0519","70.707"
"132","9.1157","70.222"
"133","9.1797","70.174"
"134","9.2437","70.667"
"135","9.3077","69.944"
"136","9.3716","71.407"
"137","9.4676","69.911"
"138","9.5316","71.219"
"139","9.5956","68.456"
"140","9.6598","73.519"
"141","9.7555","67.856"
"142","9.8035","73.170"
"143","9.8994","68.207"
"144","9.9474","72.081"
"145","9.9953","69.215"
"146","10.0754","72.004"
"147","10.1393","69.059"
"148","10.2033","71.730"
"149","10.2673","69.204"
"150","10.3312","71.826"
"151","10.3952","69.481"
"152","10.4912","71.459"
"153","10.5553","69.544"
"154","10.6191","71.148"
"155","10.6831","69.889"
"156","10.7470","70.841"
"157","10.8111","70.222"
"158","10.8911","70.456"
"159","10.9882","70.500"
"160","11.0354","70.211"
"161","11.1161","70.778"
"162","11.1468","70.100"
"163","11.2110","70.889"
"164","11.3068","69.996"
"165","11.3708","71.030"
"166","11.4347","69.567"
"167","11.4988","71.259"
"168","11.5629","69.459"
"169","11.6270","71.415"
"170","11.7071","69.211"
"171","11.7868","71.656"
"172","11.8837","69.026"
"173","11.9307","71.848"
"174","11.9785","68.930"
"175","12.0744","71.763"
"176","12.1234","68.904"
"177","12.2035","71.756"
"178","12.2665","68.893"
"179","12.3304","71.900"
"180","12.3954","68.726"
"181","12.4743","71.770"
"182","12.5390","68.915"
"183","12.6181","71.933"
"184","12.6981","68.874"
"185","12.7301","71.915"
"186","12.8260","68.844"
"187","12.8740","71.826"
"188","12.9700","68.870"
"189","13.0180","71.726"
"190","13.0979","68.974"
"191","13.1298","71.741"
"192","13.2259","69.026"
"193","13.2899","71.556"
"194","13.3538","69.237"
"195","13.4177","71.304"
"196","13.4816","69.337"
"197","13.5457","71.248"
"198","13.6579","69.548"
"199","13.7057","71.037"
"200","13.7537","69.741"
"201","13.8346","71.993"
"202","13.8986","68.200"
"203","13.9614","66.341"
"204","14.0254","74.511"
"205","14.0893","71.585"
"206","14.1853","70.448"
"207","14.2492","70.437"
"208","14.3132","69.919"
"209","14.3772","70.426"
"210","14.4411","70.085"
"211","14.5051","70.378"
"212","14.5691","70.111"
"213","14.6651","70.200"
"214","14.7290","70.333"
"215","14.7931","69.967"
"216","14.8570","70.581"
"217","14.9369","70.044"
"218","14.9849","70.444"
"219","15.0808","69.837"
"220","15.1290","70.759"
"221","15.1930","69.722"
"222","15.2569","70.378"
"223","15.3208","69.541"
"224","15.4167","71.141"
"225","15.4807","68.870"
"226","15.5447","71.433"
"227","15.6086","69.096"
"228","15.7045","71.674"
"229","15.7526","69.722"
"230","15.8485","70.704"
"231","15.8965","69.515"
"232","15.9445","70.681"
"233","16.0404","69.796"
"234","16.0884","70.385"
"235","16.1844","69.704"
"236","16.2324","70.589"
"237","16.3283","69.974"
"238","16.3603","70.367"
"239","16.4242","70.222"
"240","16.4882","69.959"
"241","16.5522","70.174"
"242","16.6161","70.226"
"243","16.7120","69.722"
"244","16.7762","70.622"
"245","16.8561","70.081"
"246","16.9361","70.504"
"247","16.9843","70.011"
"248","17.0799","70.267"
"249","17.1278","70.126"
"250","17.1758","70.193"
"251","17.2724","70.052"
"252","17.3043","70.385"
"253","17.3678","70.289"
"254","17.4642","69.911"
"255","17.5278","70.256"
"256","17.5919","70.011"
"257","17.6559","70.052"
"258","17.7516","69.826"
"259","17.7996","70.381"
"260","17.8955","69.878"
"261","17.9443","70.515"
"262","18.0078","69.874"
"263","18.0717","70.285"
"264","18.1359","69.752"
"265","18.1994","70.452"
"266","18.2637","69.637"
"267","18.3593","70.544"
"268","18.4073","69.600"
"269","18.5033","70.493"
"270","18.5512","69.804"
"271","18.6312","70.607"
"272","18.6963","69.652"
"273","18.7593","70.630"
"274","18.8234","69.467"
"275","18.8874","70.059"
"276","18.9513","69.641"
"277","19.0482","70.670"
"278","19.0950","69.785"
"279","19.1909","70.589"
"280","19.2390","69.530"
"281","19.3031","70.389"
"282","19.3672","69.856"
"283","19.4311","70.052"
"284","19.4948","69.763"
"285","19.5588","69.970"
"286","19.6558","70.004"
"287","19.7190","70.133"
"288","19.7828","69.856"
"289","19.8467","70.222"
"290","19.9109","70.059"
"291","19.9910","70.078"
"292","20.0866","69.604"
"293","20.1346","70.700"
"294","20.1826","69.681"
"295","20.2787","70.059"
"296","20.3265","69.822"
"297","20.4224","70.081"
"298","20.4705","69.915"
"299","20.5664","69.900"
"300","20.6144","69.904"
"301","20.6783","70.026"
"302","20.7423","70.281"
"303","20.8064","69.522"
"304","20.8702","70.333"
"305","20.9342","69.641"
"306","21.0302","70.263"
"307","21.0942","69.419"
"308","21.1581","70.441"
"309","21.2221","69.500"
"310","21.3031","70.296"
"311","21.3502","69.711"
"312","21.4303","70.067"
"313","21.4940","69.696"
"314","21.5579","70.248"
"315","21.6222","69.737"
"316","21.6859","70.252"
"317","21.7818","69.574"
"318","21.8460","70.370"
"319","21.9098","69.452"
"320","21.9897","70.296"
"321","22.0377","69.396"
"322","22.1017","70.359"
"323","22.1657","69.656"
"324","22.2296","70.241"
"325","22.3256","69.581"
"326","22.3896","70.137"
